Historical Hourly Wind Generation

Published Date: 9/30/2014
Reporting Period: 1/1/2013 through 12/31/2013

All Hours Ending are Eastern Standard Time (EST)

Market Day	,Hour Ending,MWh
01/01/2013,1,1909.66
01/01/2013,2,1805.82
01/01/2013,3,1686.54
01/01/2013,4,1534.07
01/01/2013,5,1308.42
01/01/2013,6,1191.50
01/01/2013,7,1291.02
01/01/2013,8,1209.55
01/01/2013,9,1042.30
01/01/2013,10,869.30
01/01/2013,11,714.90
01/01/2013,12,682.14
01/01/2013,13,955.05
01/01/2013,14,1372.34
01/01/2013,15,1751.62
01/01/2013,16,1951.42
01/01/2013,17,2042.52
01/01/2013,18,2364.75
01/01/2013,19,2747.89
01/01/2013,20,3420.18
01/01/2013,21,3996.53
01/01/2013,22,4299.53
01/01/2013,23,4387.59
01/01/2013,24,4362.09
01/02/2013,1,4324.11
01/02/2013,2,4359.68
01/02/2013,3,4394.88
01/02/2013,4,4307.51
01/02/2013,5,4113.76
01/02/2013,6,3692.15
01/02/2013,7,3618.14
01/02/2013,8,3516.66
01/02/2013,9,3538.11
01/02/2013,10,3333.18
01/02/2013,11,2769.37
01/02/2013,12,2420.55
01/02/2013,13,2308.15
01/02/2013,14,2458.80
01/02/2013,15,2570.22
01/02/2013,16,2787.19
01/02/2013,17,3007.59
01/02/2013,18,2834.45
01/02/2013,19,2964.52
01/02/2013,20,3365.39
01/02/2013,21,3458.98
01/02/2013,22,3754.81
01/02/2013,23,4157.62
01/02/2013,24,4434.32
01/03/2013,1,4800.76
01/03/2013,2,5023.76
01/03/2013,3,5196.18
01/03/2013,4,5267.83
01/03/2013,5,5457.23
01/03/2013,6,5504.11
01/03/2013,7,6129.71
01/03/2013,8,6138.16
01/03/2013,9,6065.03
01/03/2013,10,5710.69
01/03/2013,11,5249.31
01/03/2013,12,5094.36
01/03/2013,13,4834.31
01/03/2013,14,4793.41
01/03/2013,15,4554.73
01/03/2013,16,4474.38
01/03/2013,17,4298.77
01/03/2013,18,4490.12
01/03/2013,19,5090.02
01/03/2013,20,5922.88
01/03/2013,21,6667.51
01/03/2013,22,7314.71
01/03/2013,23,8151.27
01/03/2013,24,8877.49
01/04/2013,1,9153.72
01/04/2013,2,9342.93
01/04/2013,3,9259.91
01/04/2013,4,9207.35
01/04/2013,5,9174.83
01/04/2013,6,9309.10
01/04/2013,7,9234.56
01/04/2013,8,8996.38
01/04/2013,9,9085.39
01/04/2013,10,8630.83
01/04/2013,11,7204.80
01/04/2013,12,5776.61
01/04/2013,13,4722.89
01/04/2013,14,4129.59
01/04/2013,15,3440.35
01/04/2013,16,3032.24
01/04/2013,17,2789.55
01/04/2013,18,2809.13
01/04/2013,19,3436.01
01/04/2013,20,3811.09
01/04/2013,21,4395.68
01/04/2013,22,4703.35
01/04/2013,23,4383.05
01/04/2013,24,4938.48
01/05/2013,1,5854.27
01/05/2013,2,6426.96
01/05/2013,3,5466.38
01/05/2013,4,4627.78
01/05/2013,5,4464.70
01/05/2013,6,4655.42
01/05/2013,7,5098.36
01/05/2013,8,5314.66
01/05/2013,9,5653.31
01/05/2013,10,6270.26
01/05/2013,11,6290.80
01/05/2013,12,6357.62
01/05/2013,13,6298.78
01/05/2013,14,6138.64
01/05/2013,15,6133.25
01/05/2013,16,6094.93
01/05/2013,17,6151.82
01/05/2013,18,6543.07
01/05/2013,19,6942.40
01/05/2013,20,7492.10
01/05/2013,21,7996.94
01/05/2013,22,8250.27
01/05/2013,23,8496.89
01/05/2013,24,8254.33
01/06/2013,1,8230.41
01/06/2013,2,7870.31
01/06/2013,3,7655.13
01/06/2013,4,7078.55
01/06/2013,5,6399.81
01/06/2013,6,5974.86
01/06/2013,7,5343.59
01/06/2013,8,4812.25
01/06/2013,9,4057.80
01/06/2013,10,3662.33
01/06/2013,11,3024.01
01/06/2013,12,2172.75
01/06/2013,13,1786.41
01/06/2013,14,1760.52
01/06/2013,15,1840.34
01/06/2013,16,2064.45
01/06/2013,17,2439.15
01/06/2013,18,3235.11
01/06/2013,19,4574.91
01/06/2013,20,5992.22
01/06/2013,21,6666.99
01/06/2013,22,7398.47
01/06/2013,23,7439.66
01/06/2013,24,7203.70
01/07/2013,1,7233.82
01/07/2013,2,7427.75
01/07/2013,3,6986.53
01/07/2013,4,6786.14
01/07/2013,5,7899.76
01/07/2013,6,8424.29
01/07/2013,7,8716.35
01/07/2013,8,9106.08
01/07/2013,9,9008.17
01/07/2013,10,8823.28
01/07/2013,11,8585.72
01/07/2013,12,8023.86
01/07/2013,13,7505.79
01/07/2013,14,6665.81
01/07/2013,15,5797.63
01/07/2013,16,4771.32
01/07/2013,17,4100.61
01/07/2013,18,3810.37
01/07/2013,19,3748.10
01/07/2013,20,3729.72
01/07/2013,21,3328.21
01/07/2013,22,2880.62
01/07/2013,23,2466.50
01/07/2013,24,2261.42
01/08/2013,1,2268.67
01/08/2013,2,2391.41
01/08/2013,3,2662.09
01/08/2013,4,3165.32
01/08/2013,5,3857.06
01/08/2013,6,4745.10
01/08/2013,7,5461.79
01/08/2013,8,5906.39
01/08/2013,9,6579.05
01/08/2013,10,7494.61
01/08/2013,11,7246.81
01/08/2013,12,6552.11
01/08/2013,13,6335.86
01/08/2013,14,6296.07
01/08/2013,15,6439.58
01/08/2013,16,6729.89
01/08/2013,17,7219.10
01/08/2013,18,7501.74
01/08/2013,19,8354.75
01/08/2013,20,8898.94
01/08/2013,21,8914.51
01/08/2013,22,8808.77
01/08/2013,23,8456.68
01/08/2013,24,8231.21
01/09/2013,1,8301.07
01/09/2013,2,8286.20
01/09/2013,3,8537.85
01/09/2013,4,8789.36
01/09/2013,5,9017.21
01/09/2013,6,8731.72
01/09/2013,7,8617.73
01/09/2013,8,8197.39
01/09/2013,9,7451.65
01/09/2013,10,7004.93
01/09/2013,11,6427.46
01/09/2013,12,5393.06
01/09/2013,13,5320.40
01/09/2013,14,5357.49
01/09/2013,15,4659.28
01/09/2013,16,3651.49
01/09/2013,17,3306.42
01/09/2013,18,3805.75
01/09/2013,19,4471.32
01/09/2013,20,5244.33
01/09/2013,21,5922.41
01/09/2013,22,6405.46
01/09/2013,23,7113.75
01/09/2013,24,7281.10
01/10/2013,1,7561.19
01/10/2013,2,7718.87
01/10/2013,3,7844.25
01/10/2013,4,7961.82
01/10/2013,5,7943.27
01/10/2013,6,7637.77
01/10/2013,7,7429.07
01/10/2013,8,7698.62
01/10/2013,9,8314.15
01/10/2013,10,8355.59
01/10/2013,11,8304.46
01/10/2013,12,8192.72
01/10/2013,13,7933.30
01/10/2013,14,7708.84
01/10/2013,15,7525.81
01/10/2013,16,7007.61
01/10/2013,17,6962.59
01/10/2013,18,7050.77
01/10/2013,19,7063.32
01/10/2013,20,7119.66
01/10/2013,21,7093.01
01/10/2013,22,6759.28
01/10/2013,23,6821.80
01/10/2013,24,6537.17
01/11/2013,1,5645.64
01/11/2013,2,5161.06
01/11/2013,3,5256.55
01/11/2013,4,5360.61
01/11/2013,5,5104.62
01/11/2013,6,4967.14
01/11/2013,7,5101.40
01/11/2013,8,5353.13
01/11/2013,9,5901.48
01/11/2013,10,6156.44
01/11/2013,11,6322.88
01/11/2013,12,6435.95
01/11/2013,13,6576.23
01/11/2013,14,6095.17
01/11/2013,15,5726.87
01/11/2013,16,5957.08
01/11/2013,17,6111.15
01/11/2013,18,6255.64
01/11/2013,19,6524.47
01/11/2013,20,6806.12
01/11/2013,21,7384.48
01/11/2013,22,7168.79
01/11/2013,23,7442.05
01/11/2013,24,7451.15
01/12/2013,1,7849.89
01/12/2013,2,8275.81
01/12/2013,3,8618.33
01/12/2013,4,8342.83
01/12/2013,5,8473.82
01/12/2013,6,8556.97
01/12/2013,7,8477.21
01/12/2013,8,8120.03
01/12/2013,9,7865.71
01/12/2013,10,7556.29
01/12/2013,11,7816.87
01/12/2013,12,7638.83
01/12/2013,13,7624.26
01/12/2013,14,7301.89
01/12/2013,15,7028.19
01/12/2013,16,6121.65
01/12/2013,17,5232.71
01/12/2013,18,4748.40
01/12/2013,19,4248.79
01/12/2013,20,3996.32
01/12/2013,21,4000.28
01/12/2013,22,3937.23
01/12/2013,23,4190.33
01/12/2013,24,4331.22
01/13/2013,1,4330.85
01/13/2013,2,4350.89
01/13/2013,3,3966.87
01/13/2013,4,3556.69
01/13/2013,5,3378.70
01/13/2013,6,3440.44
01/13/2013,7,3294.17
01/13/2013,8,3057.18
01/13/2013,9,2583.27
01/13/2013,10,2367.11
01/13/2013,11,2902.64
01/13/2013,12,3129.61
01/13/2013,13,3277.80
01/13/2013,14,3565.64
01/13/2013,15,3749.97
01/13/2013,16,3822.93
01/13/2013,17,3825.68
01/13/2013,18,3763.92
01/13/2013,19,3577.14
01/13/2013,20,3514.23
01/13/2013,21,3812.00
01/13/2013,22,4044.96
01/13/2013,23,4132.43
01/13/2013,24,4085.47
01/14/2013,1,3662.39
01/14/2013,2,3164.61
01/14/2013,3,2613.95
01/14/2013,4,2077.47
01/14/2013,5,1812.59
01/14/2013,6,1756.88
01/14/2013,7,1562.88
01/14/2013,8,1585.26
01/14/2013,9,1433.84
01/14/2013,10,1412.26
01/14/2013,11,1149.59
01/14/2013,12,1025.11
01/14/2013,13,1209.09
01/14/2013,14,1114.45
01/14/2013,15,872.15
01/14/2013,16,563.50
01/14/2013,17,523.40
01/14/2013,18,685.05
01/14/2013,19,1092.13
01/14/2013,20,1736.07
01/14/2013,21,2524.07
01/14/2013,22,3147.29
01/14/2013,23,3737.23
01/14/2013,24,4184.81
01/15/2013,1,4609.09
01/15/2013,2,4705.88
01/15/2013,3,4569.77
01/15/2013,4,4624.65
01/15/2013,5,4364.18
01/15/2013,6,4217.37
01/15/2013,7,4212.19
01/15/2013,8,4060.15
01/15/2013,9,4047.22
01/15/2013,10,4047.22
01/15/2013,11,4047.22
01/15/2013,12,2889.78
01/15/2013,13,3164.99
01/15/2013,14,3838.49
01/15/2013,15,4465.58
01/15/2013,16,5073.60
01/15/2013,17,5585.89
01/15/2013,18,5958.19
01/15/2013,19,6592.29
01/15/2013,20,7555.93
01/15/2013,21,8239.32
01/15/2013,22,8416.74
01/15/2013,23,8218.61
01/15/2013,24,8370.40
01/16/2013,1,8559.58
01/16/2013,2,8509.64
01/16/2013,3,7889.87
01/16/2013,4,7869.21
01/16/2013,5,7871.76
01/16/2013,6,7739.38
01/16/2013,7,7642.79
01/16/2013,8,7540.24
01/16/2013,9,7061.28
01/16/2013,10,6892.10
01/16/2013,11,6409.41
01/16/2013,12,5955.31
01/16/2013,13,5789.17
01/16/2013,14,6277.51
01/16/2013,15,6017.99
01/16/2013,16,6142.16
01/16/2013,17,6590.62
01/16/2013,18,6491.11
01/16/2013,19,6254.57
01/16/2013,20,6533.10
01/16/2013,21,6131.48
01/16/2013,22,6142.62
01/16/2013,23,5257.41
01/16/2013,24,4485.97
01/17/2013,1,3895.31
01/17/2013,2,3501.14
01/17/2013,3,3165.36
01/17/2013,4,2803.98
01/17/2013,5,2791.72
01/17/2013,6,2816.73
01/17/2013,7,2837.26
01/17/2013,8,2429.88
01/17/2013,9,2209.84
01/17/2013,10,1933.35
01/17/2013,11,1699.81
01/17/2013,12,1540.36
01/17/2013,13,1459.58
01/17/2013,14,1423.79
01/17/2013,15,1667.92
01/17/2013,16,1874.18
01/17/2013,17,1728.68
01/17/2013,18,1560.88
01/17/2013,19,1477.59
01/17/2013,20,1486.07
01/17/2013,21,1437.06
01/17/2013,22,1633.33
01/17/2013,23,1978.05
01/17/2013,24,2640.20
01/18/2013,1,4025.23
01/18/2013,2,5637.41
01/18/2013,3,6466.02
01/18/2013,4,7033.55
01/18/2013,5,7427.34
01/18/2013,6,7717.11
01/18/2013,7,7731.36
01/18/2013,8,7808.24
01/18/2013,9,7753.24
01/18/2013,10,8206.66
01/18/2013,11,8268.63
01/18/2013,12,8316.62
01/18/2013,13,8674.64
01/18/2013,14,8874.39
01/18/2013,15,8542.67
01/18/2013,16,8264.60
01/18/2013,17,7717.00
01/18/2013,18,7019.81
01/18/2013,19,7424.24
01/18/2013,20,7324.29
01/18/2013,21,7104.92
01/18/2013,22,6656.64
01/18/2013,23,6519.27
01/18/2013,24,6137.72
01/19/2013,1,6118.07
01/19/2013,2,6329.93
01/19/2013,3,6466.01
01/19/2013,4,6638.01
01/19/2013,5,6946.39
01/19/2013,6,7084.71
01/19/2013,7,7141.66
01/19/2013,8,7217.18
01/19/2013,9,7386.01
01/19/2013,10,7596.56
01/19/2013,11,7689.67
01/19/2013,12,7690.81
01/19/2013,13,8258.75
01/19/2013,14,9060.67
01/19/2013,15,9556.81
01/19/2013,16,9670.32
01/19/2013,17,9832.39
01/19/2013,18,9797.38
01/19/2013,19,9517.50
01/19/2013,20,9643.92
01/19/2013,21,9479.91
01/19/2013,22,9373.24
01/19/2013,23,9249.27
01/19/2013,24,8780.99
01/20/2013,1,7917.30
01/20/2013,2,6975.29
01/20/2013,3,6361.57
01/20/2013,4,5647.99
01/20/2013,5,5014.96
01/20/2013,6,4563.43
01/20/2013,7,3773.83
01/20/2013,8,3337.43
01/20/2013,9,3153.98
01/20/2013,10,3211.38
01/20/2013,11,3086.33
01/20/2013,12,3069.15
01/20/2013,13,3471.34
01/20/2013,14,4150.74
01/20/2013,15,4639.83
01/20/2013,16,5060.79
01/20/2013,17,5502.22
01/20/2013,18,5464.62
01/20/2013,19,5221.50
01/20/2013,20,5589.25
01/20/2013,21,6284.16
01/20/2013,22,6590.71
01/20/2013,23,7001.00
01/20/2013,24,7298.35
01/21/2013,1,7320.79
01/21/2013,2,7528.84
01/21/2013,3,7756.89
01/21/2013,4,7953.53
01/21/2013,5,7986.75
01/21/2013,6,7842.81
01/21/2013,7,7632.77
01/21/2013,8,7328.75
01/21/2013,9,7019.72
01/21/2013,10,6981.60
01/21/2013,11,7544.56
01/21/2013,12,7299.43
01/21/2013,13,6934.19
01/21/2013,14,6847.63
01/21/2013,15,7005.58
01/21/2013,16,6997.91
01/21/2013,17,6877.34
01/21/2013,18,6400.13
01/21/2013,19,5862.32
01/21/2013,20,5683.03
01/21/2013,21,5802.80
01/21/2013,22,5430.07
01/21/2013,23,5171.14
01/21/2013,24,4586.39
01/22/2013,1,3849.52
01/22/2013,2,3337.04
01/22/2013,3,2918.52
01/22/2013,4,2427.50
01/22/2013,5,2123.29
01/22/2013,6,1925.40
01/22/2013,7,1689.12
01/22/2013,8,1459.62
01/22/2013,9,1234.30
01/22/2013,10,1183.90
01/22/2013,11,1190.09
01/22/2013,12,1141.52
01/22/2013,13,1156.88
01/22/2013,14,1337.62
01/22/2013,15,1318.34
01/22/2013,16,1137.16
01/22/2013,17,962.33
01/22/2013,18,761.85
01/22/2013,19,669.26
01/22/2013,20,683.72
01/22/2013,21,702.27
01/22/2013,22,877.06
01/22/2013,23,1252.65
01/22/2013,24,1934.24
01/23/2013,1,2474.95
01/23/2013,2,2794.43
01/23/2013,3,2853.13
01/23/2013,4,3099.31
01/23/2013,5,3179.60
01/23/2013,6,3461.99
01/23/2013,7,3469.59
01/23/2013,8,3244.74
01/23/2013,9,3153.02
01/23/2013,10,3102.40
01/23/2013,11,3417.53
01/23/2013,12,4425.17
01/23/2013,13,5402.21
01/23/2013,14,6393.85
01/23/2013,15,6939.80
01/23/2013,16,7007.01
01/23/2013,17,7081.76
01/23/2013,18,7237.61
01/23/2013,19,7017.63
01/23/2013,20,7382.36
01/23/2013,21,7671.28
01/23/2013,22,7458.45
01/23/2013,23,6874.71
01/23/2013,24,6150.16
01/24/2013,1,5248.54
01/24/2013,2,4455.13
01/24/2013,3,3853.54
01/24/2013,4,3289.28
01/24/2013,5,2835.97
01/24/2013,6,2685.76
01/24/2013,7,2240.93
01/24/2013,8,1727.25
01/24/2013,9,2097.06
01/24/2013,10,2318.90
01/24/2013,11,2648.33
01/24/2013,12,3203.41
01/24/2013,13,3815.21
01/24/2013,14,4486.49
01/24/2013,15,4873.83
01/24/2013,16,5123.22
01/24/2013,17,5556.89
01/24/2013,18,5962.00
01/24/2013,19,5995.30
01/24/2013,20,6041.96
01/24/2013,21,6125.98
01/24/2013,22,6302.45
01/24/2013,23,6594.03
01/24/2013,24,6292.80
01/25/2013,1,5923.29
01/25/2013,2,5685.66
01/25/2013,3,5517.27
01/25/2013,4,5106.70
01/25/2013,5,4721.90
01/25/2013,6,4932.31
01/25/2013,7,5428.33
01/25/2013,8,6140.60
01/25/2013,9,6502.98
01/25/2013,10,6251.89
01/25/2013,11,6113.83
01/25/2013,12,6611.15
01/25/2013,13,7463.58
01/25/2013,14,7401.79
01/25/2013,15,7254.14
01/25/2013,16,6801.41
01/25/2013,17,6313.78
01/25/2013,18,5472.96
01/25/2013,19,4946.57
01/25/2013,20,4679.59
01/25/2013,21,4535.18
01/25/2013,22,4159.87
01/25/2013,23,3746.00
01/25/2013,24,3001.05
01/26/2013,1,2405.81
01/26/2013,2,2191.02
01/26/2013,3,2040.94
01/26/2013,4,1850.61
01/26/2013,5,1897.81
01/26/2013,6,1938.24
01/26/2013,7,2139.36
01/26/2013,8,2455.20
01/26/2013,9,2746.64
01/26/2013,10,3170.66
01/26/2013,11,2947.25
01/26/2013,12,3125.06
01/26/2013,13,3400.19
01/26/2013,14,3807.74
01/26/2013,15,4173.61
01/26/2013,16,4102.02
01/26/2013,17,4219.27
01/26/2013,18,4389.02
01/26/2013,19,4892.43
01/26/2013,20,5826.80
01/26/2013,21,6584.16
01/26/2013,22,7003.35
01/26/2013,23,6950.37
01/26/2013,24,7075.93
01/27/2013,1,7169.12
01/27/2013,2,7330.31
01/27/2013,3,6934.44
01/27/2013,4,6628.65
01/27/2013,5,6775.98
01/27/2013,6,6949.57
01/27/2013,7,6749.28
01/27/2013,8,6234.75
01/27/2013,9,6068.43
01/27/2013,10,5868.30
01/27/2013,11,5477.33
01/27/2013,12,4874.00
01/27/2013,13,4310.04
01/27/2013,14,3565.96
01/27/2013,15,3076.02
01/27/2013,16,2626.99
01/27/2013,17,2138.65
01/27/2013,18,1931.64
01/27/2013,19,2085.94
01/27/2013,20,2130.60
01/27/2013,21,1865.62
01/27/2013,22,1494.96
01/27/2013,23,1435.07
01/27/2013,24,1447.50
01/28/2013,1,1333.54
01/28/2013,2,1375.88
01/28/2013,3,1312.64
01/28/2013,4,1181.26
01/28/2013,5,1274.02
01/28/2013,6,1210.45
01/28/2013,7,1082.25
01/28/2013,8,1034.22
01/28/2013,9,1064.99
01/28/2013,10,1129.46
01/28/2013,11,1177.17
01/28/2013,12,1195.52
01/28/2013,13,1196.92
01/28/2013,14,1058.10
01/28/2013,15,1081.29
01/28/2013,16,1319.50
01/28/2013,17,1578.88
01/28/2013,18,2078.85
01/28/2013,19,2780.01
01/28/2013,20,3296.63
01/28/2013,21,3329.83
01/28/2013,22,3762.74
01/28/2013,23,4101.97
01/28/2013,24,3965.66
01/29/2013,1,3629.81
01/29/2013,2,3621.80
01/29/2013,3,3623.19
01/29/2013,4,3795.81
01/29/2013,5,3792.80
01/29/2013,6,3484.00
01/29/2013,7,3078.34
01/29/2013,8,2709.29
01/29/2013,9,2637.73
01/29/2013,10,3126.13
01/29/2013,11,3432.05
01/29/2013,12,3505.14
01/29/2013,13,3774.33
01/29/2013,14,3957.36
01/29/2013,15,4200.57
01/29/2013,16,4411.55
01/29/2013,17,4999.46
01/29/2013,18,5189.97
01/29/2013,19,5525.08
01/29/2013,20,6090.69
01/29/2013,21,6281.47
01/29/2013,22,6633.10
01/29/2013,23,6991.05
01/29/2013,24,7152.43
01/30/2013,1,7305.46
01/30/2013,2,7333.78
01/30/2013,3,7370.06
01/30/2013,4,7271.63
01/30/2013,5,7135.42
01/30/2013,6,7087.85
01/30/2013,7,7247.02
01/30/2013,8,7043.09
01/30/2013,9,7062.06
01/30/2013,10,7332.91
01/30/2013,11,7589.54
01/30/2013,12,7622.04
01/30/2013,13,7520.38
01/30/2013,14,7489.59
01/30/2013,15,7447.69
01/30/2013,16,7509.52
01/30/2013,17,7732.56
01/30/2013,18,7980.75
01/30/2013,19,8139.86
01/30/2013,20,8038.47
01/30/2013,21,8129.52
01/30/2013,22,8034.51
01/30/2013,23,7841.42
01/30/2013,24,7606.43
01/31/2013,1,7655.51
01/31/2013,2,7539.42
01/31/2013,3,7372.98
01/31/2013,4,7636.21
01/31/2013,5,7602.33
01/31/2013,6,7941.62
01/31/2013,7,8044.52
01/31/2013,8,8149.37
01/31/2013,9,8180.19
01/31/2013,10,8369.00
01/31/2013,11,8543.10
01/31/2013,12,8477.12
01/31/2013,13,8522.90
01/31/2013,14,8433.14
01/31/2013,15,8456.01
01/31/2013,16,8574.88
01/31/2013,17,8510.77
01/31/2013,18,8367.61
01/31/2013,19,8166.14
01/31/2013,20,7978.26
01/31/2013,21,7804.04
01/31/2013,22,7578.81
01/31/2013,23,7086.17
01/31/2013,24,6817.70
02/01/2013,1,6255.99
02/01/2013,2,5296.68
02/01/2013,3,4608.28
02/01/2013,4,3940.19
02/01/2013,5,3620.91
02/01/2013,6,3223.88
02/01/2013,7,2744.91
02/01/2013,8,2242.74
02/01/2013,9,1917.47
02/01/2013,10,1786.78
02/01/2013,11,1876.88
02/01/2013,12,2083.36
02/01/2013,13,2536.58
02/01/2013,14,3279.47
02/01/2013,15,3794.08
02/01/2013,16,4391.34
02/01/2013,17,4838.69
02/01/2013,18,4995.85
02/01/2013,19,4660.45
02/01/2013,20,4389.42
02/01/2013,21,4143.60
02/01/2013,22,4275.81
02/01/2013,23,4512.23
02/01/2013,24,4696.07
02/02/2013,1,4500.71
02/02/2013,2,4180.98
02/02/2013,3,3830.91
02/02/2013,4,3445.68
02/02/2013,5,3444.79
02/02/2013,6,3314.56
02/02/2013,7,3244.13
02/02/2013,8,3002.75
02/02/2013,9,2503.37
02/02/2013,10,1897.03
02/02/2013,11,1615.39
02/02/2013,12,1385.31
02/02/2013,13,1289.71
02/02/2013,14,1129.94
02/02/2013,15,1326.97
02/02/2013,16,1545.94
02/02/2013,17,1859.97
02/02/2013,18,2186.95
02/02/2013,19,2562.66
02/02/2013,20,3206.74
02/02/2013,21,4293.96
02/02/2013,22,5103.80
02/02/2013,23,5736.05
02/02/2013,24,5670.09
02/03/2013,1,5793.30
02/03/2013,2,5681.58
02/03/2013,3,5666.61
02/03/2013,4,6225.75
02/03/2013,5,6155.09
02/03/2013,6,5714.90
02/03/2013,7,5290.57
02/03/2013,8,4878.45
02/03/2013,9,3887.04
02/03/2013,10,2833.70
02/03/2013,11,2098.52
02/03/2013,12,1977.65
02/03/2013,13,1967.21
02/03/2013,14,1934.27
02/03/2013,15,2113.48
02/03/2013,16,2555.12
02/03/2013,17,2742.80
02/03/2013,18,2765.71
02/03/2013,19,2842.53
02/03/2013,20,3381.52
02/03/2013,21,3669.61
02/03/2013,22,3974.30
02/03/2013,23,4442.46
02/03/2013,24,4651.46
02/04/2013,1,4430.00
02/04/2013,2,4075.17
02/04/2013,3,4014.44
02/04/2013,4,3829.36
02/04/2013,5,3477.22
02/04/2013,6,3944.21
02/04/2013,7,4337.97
02/04/2013,8,3957.07
02/04/2013,9,3526.12
02/04/2013,10,2723.76
02/04/2013,11,2251.70
02/04/2013,12,1764.48
02/04/2013,13,1571.62
02/04/2013,14,1147.74
02/04/2013,15,1007.78
02/04/2013,16,1249.60
02/04/2013,17,1455.75
02/04/2013,18,1651.90
02/04/2013,19,1927.94
02/04/2013,20,2415.50
02/04/2013,21,3021.08
02/04/2013,22,3533.12
02/04/2013,23,3995.07
02/04/2013,24,4640.14
02/05/2013,1,5163.29
02/05/2013,2,5628.29
02/05/2013,3,5940.92
02/05/2013,4,5990.52
02/05/2013,5,6018.46
02/05/2013,6,5959.41
02/05/2013,7,6081.87
02/05/2013,8,6001.93
02/05/2013,9,5917.40
02/05/2013,10,5613.53
02/05/2013,11,5199.72
02/05/2013,12,5401.79
02/05/2013,13,5565.21
02/05/2013,14,5189.62
02/05/2013,15,5472.34
02/05/2013,16,5398.16
02/05/2013,17,5038.47
02/05/2013,18,4044.70
02/05/2013,19,3014.66
02/05/2013,20,2453.61
02/05/2013,21,1883.73
02/05/2013,22,1737.26
02/05/2013,23,1593.93
02/05/2013,24,1319.76
02/06/2013,1,1281.04
02/06/2013,2,1361.79
02/06/2013,3,1324.12
02/06/2013,4,1615.67
02/06/2013,5,2113.54
02/06/2013,6,2446.56
02/06/2013,7,3185.66
02/06/2013,8,3856.74
02/06/2013,9,4906.26
02/06/2013,10,5497.87
02/06/2013,11,5567.47
02/06/2013,12,5858.07
02/06/2013,13,5962.72
02/06/2013,14,5858.08
02/06/2013,15,5716.61
02/06/2013,16,5435.23
02/06/2013,17,5149.03
02/06/2013,18,4696.06
02/06/2013,19,4198.88
02/06/2013,20,3868.89
02/06/2013,21,4028.11
02/06/2013,22,4024.21
02/06/2013,23,3603.54
02/06/2013,24,2915.19
02/07/2013,1,2587.93
02/07/2013,2,2498.08
02/07/2013,3,2488.31
02/07/2013,4,2485.82
02/07/2013,5,2452.47
02/07/2013,6,2412.79
02/07/2013,7,2382.25
02/07/2013,8,2374.01
02/07/2013,9,2501.89
02/07/2013,10,2419.40
02/07/2013,11,2744.79
02/07/2013,12,3078.95
02/07/2013,13,3485.09
02/07/2013,14,3763.51
02/07/2013,15,4099.03
02/07/2013,16,4283.53
02/07/2013,17,4363.95
02/07/2013,18,4513.20
02/07/2013,19,4616.34
02/07/2013,20,4492.03
02/07/2013,21,4521.42
02/07/2013,22,4236.35
02/07/2013,23,4140.59
02/07/2013,24,3859.08
02/08/2013,1,3503.24
02/08/2013,2,3325.04
02/08/2013,3,3110.89
02/08/2013,4,2938.15
02/08/2013,5,2478.06
02/08/2013,6,2277.41
02/08/2013,7,1990.43
02/08/2013,8,1731.22
02/08/2013,9,1712.08
02/08/2013,10,1564.31
02/08/2013,11,1440.11
02/08/2013,12,1355.15
02/08/2013,13,1425.91
02/08/2013,14,1747.03
02/08/2013,15,2082.48
02/08/2013,16,2533.92
02/08/2013,17,2966.90
02/08/2013,18,3317.58
02/08/2013,19,3858.01
02/08/2013,20,4709.87
02/08/2013,21,5149.92
02/08/2013,22,5569.65
02/08/2013,23,5546.54
02/08/2013,24,5768.63
02/09/2013,1,5640.79
02/09/2013,2,5383.98
02/09/2013,3,5359.80
02/09/2013,4,5502.79
02/09/2013,5,5793.13
02/09/2013,6,6068.71
02/09/2013,7,6204.86
02/09/2013,8,6309.13
02/09/2013,9,6261.64
02/09/2013,10,6173.05
02/09/2013,11,6141.29
02/09/2013,12,6157.01
02/09/2013,13,6095.26
02/09/2013,14,5832.46
02/09/2013,15,5395.59
02/09/2013,16,5241.17
02/09/2013,17,5230.31
02/09/2013,18,5171.79
02/09/2013,19,5574.53
02/09/2013,20,6169.84
02/09/2013,21,6728.53
02/09/2013,22,6930.95
02/09/2013,23,6869.74
02/09/2013,24,6661.41
02/10/2013,1,6537.24
02/10/2013,2,6211.47
02/10/2013,3,6149.89
02/10/2013,4,6424.84
02/10/2013,5,6822.69
02/10/2013,6,6734.61
02/10/2013,7,7271.63
02/10/2013,8,6676.59
02/10/2013,9,6776.44
02/10/2013,10,6764.73
02/10/2013,11,6631.85
02/10/2013,12,7004.05
02/10/2013,13,7226.84
02/10/2013,14,7104.04
02/10/2013,15,7136.18
02/10/2013,16,7208.71
02/10/2013,17,7328.22
02/10/2013,18,7542.24
02/10/2013,19,8172.76
02/10/2013,20,8386.29
02/10/2013,21,8685.57
02/10/2013,22,8790.38
02/10/2013,23,8936.12
02/10/2013,24,9215.38
02/11/2013,1,9438.12
02/11/2013,2,9652.57
02/11/2013,3,9717.74
02/11/2013,4,9709.79
02/11/2013,5,9735.21
02/11/2013,6,9678.09
02/11/2013,7,9562.64
02/11/2013,8,9439.12
02/11/2013,9,9410.00
02/11/2013,10,9417.84
