Historical Hourly Wind Generation

Published Date: 11/21/2015
Reporting Period: 1/1/2015 through 11/20/2015

All Hours Ending are Eastern Standard Time (EST)

Market Day	,Hour Ending,MWh
09/08/2015,19,1812.68
09/08/2015,20,1685.02
09/08/2015,21,1959.46
09/08/2015,22,2114.06
09/08/2015,23,1995.32
09/08/2015,24,1866.28
09/09/2015,1,2061.17
09/09/2015,2,2062.32
09/09/2015,3,2030.38
09/09/2015,4,1763.97
09/09/2015,5,1717.50
09/09/2015,6,1467.27
09/09/2015,7,1610.32
09/09/2015,8,1970.77
09/09/2015,9,2061.51
09/09/2015,10,1500.45
09/09/2015,11,1331.39
09/09/2015,12,1529.82
09/09/2015,13,1589.63
09/09/2015,14,1602.46
09/09/2015,15,1592.38
09/09/2015,16,1672.38
09/09/2015,17,1783.81
09/09/2015,18,1696.93
09/09/2015,19,1813.32
09/09/2015,20,2142.87
09/09/2015,21,2259.47
09/09/2015,22,2955.14
09/09/2015,23,2834.12
09/09/2015,24,2311.51
09/10/2015,1,2015.34
09/10/2015,2,2068.23
09/10/2015,3,1878.12
09/10/2015,4,1600.57
09/10/2015,5,1487.95
09/10/2015,6,1797.75
09/10/2015,7,1906.73
09/10/2015,8,2027.38
09/10/2015,9,1424.29
09/10/2015,10,1035.60
09/10/2015,11,1189.47
09/10/2015,12,1100.29
09/10/2015,13,967.45
09/10/2015,14,867.03
09/10/2015,15,912.02
09/10/2015,16,1506.88
09/10/2015,17,1663.71
09/10/2015,18,1835.85
09/10/2015,19,1913.27
09/10/2015,20,2499.14
09/10/2015,21,3036.21
09/10/2015,22,3529.46
09/10/2015,23,3945.11
09/10/2015,24,4125.87
09/11/2015,1,4017.87
09/11/2015,2,4058.32
09/11/2015,3,4044.23
09/11/2015,4,3894.65
09/11/2015,5,3677.70
09/11/2015,6,3711.77
09/11/2015,7,3659.43
09/11/2015,8,3168.94
09/11/2015,9,2166.98
09/11/2015,10,1740.93
09/11/2015,11,2300.42
09/11/2015,12,2616.02
09/11/2015,13,2701.85
09/11/2015,14,2796.97
09/11/2015,15,2815.71
09/11/2015,16,2791.36
09/11/2015,17,2663.65
09/11/2015,18,2352.44
09/11/2015,19,1827.52
09/11/2015,20,1881.88
09/11/2015,21,2143.00
09/11/2015,22,2388.01
09/11/2015,23,2541.87
09/11/2015,24,2731.66
09/12/2015,1,2616.20
09/12/2015,2,2229.82
09/12/2015,3,2146.19
09/12/2015,4,2131.61
09/12/2015,5,2066.75
09/12/2015,6,1957.51
09/12/2015,7,1818.51
09/12/2015,8,1783.54
09/12/2015,9,1570.16
09/12/2015,10,1257.09
09/12/2015,11,1402.90
09/12/2015,12,1525.90
09/12/2015,13,1676.21
09/12/2015,14,1732.31
09/12/2015,15,1742.61
09/12/2015,16,1708.96
09/12/2015,17,1490.26
09/12/2015,18,1182.53
09/12/2015,19,868.26
09/12/2015,20,938.43
09/12/2015,21,1366.86
09/12/2015,22,1914.42
09/12/2015,23,2763.06
09/12/2015,24,3445.50
09/13/2015,1,3980.57
09/13/2015,2,4377.28
09/13/2015,3,4638.35
09/13/2015,4,4642.32
09/13/2015,5,4516.54
09/13/2015,6,5218.82
09/13/2015,7,5152.90
09/13/2015,8,5722.83
09/13/2015,9,5281.74
09/13/2015,10,3989.07
09/13/2015,11,4227.99
09/13/2015,12,4808.10
09/13/2015,13,5057.09
09/13/2015,14,5147.53
09/13/2015,15,5506.30
09/13/2015,16,5819.39
09/13/2015,17,6055.87
09/13/2015,18,6017.37
09/13/2015,19,5483.45
09/13/2015,20,5708.66
09/13/2015,21,7180.14
09/13/2015,22,7789.22
09/13/2015,23,8206.59
09/13/2015,24,8156.66
09/14/2015,1,8132.54
09/14/2015,2,7606.51
09/14/2015,3,7416.85
09/14/2015,4,7056.78
09/14/2015,5,7440.76
09/14/2015,6,7641.93
09/14/2015,7,7681.67
09/14/2015,8,7221.24
09/14/2015,9,6022.63
09/14/2015,10,5441.55
09/14/2015,11,5727.75
09/14/2015,12,5333.83
09/14/2015,13,4578.87
09/14/2015,14,5030.54
09/14/2015,15,6302.37
09/14/2015,16,7296.76
09/14/2015,17,7468.58
09/14/2015,18,6899.54
09/14/2015,19,6343.38
09/14/2015,20,6845.50
09/14/2015,21,7514.12
09/14/2015,22,8223.82
09/14/2015,23,8469.67
09/14/2015,24,8620.33
09/15/2015,1,8259.52
09/15/2015,2,7873.99
09/15/2015,3,7657.99
09/15/2015,4,7629.72
09/15/2015,5,7699.75
09/15/2015,6,7513.13
09/15/2015,7,7493.02
09/15/2015,8,7637.45
09/15/2015,9,6786.97
09/15/2015,10,6402.83
09/15/2015,11,6506.34
09/15/2015,12,6838.21
09/15/2015,13,7390.28
09/15/2015,14,7764.09
09/15/2015,15,8443.16
09/15/2015,16,8814.91
09/15/2015,17,8889.14
09/15/2015,18,9013.27
09/15/2015,19,8958.58
09/15/2015,20,9284.95
09/15/2015,21,9682.94
09/15/2015,22,9887.67
09/15/2015,23,9926.46
09/15/2015,24,9444.82
09/16/2015,1,9138.40
09/16/2015,2,8542.44
09/16/2015,3,8756.52
09/16/2015,4,8480.55
09/16/2015,5,7830.52
09/16/2015,6,8102.10
09/16/2015,7,8106.73
09/16/2015,8,7342.26
09/16/2015,9,6860.89
09/16/2015,10,6268.01
09/16/2015,11,6289.89
09/16/2015,12,6314.59
09/16/2015,13,6800.07
09/16/2015,14,7197.05
09/16/2015,15,7659.46
09/16/2015,16,7909.49
09/16/2015,17,8077.97
09/16/2015,18,7917.20
09/16/2015,19,7712.10
09/16/2015,20,7498.96
09/16/2015,21,8009.17
09/16/2015,22,8389.85
09/16/2015,23,8934.19
09/16/2015,24,8885.85
09/17/2015,1,8804.20
09/17/2015,2,8636.72
09/17/2015,3,8229.95
09/17/2015,4,8149.89
09/17/2015,5,7989.77
09/17/2015,6,7706.48
09/17/2015,7,7674.11
09/17/2015,8,6730.53
09/17/2015,9,5542.25
09/17/2015,10,4821.97
09/17/2015,11,5847.09
09/17/2015,12,6055.61
09/17/2015,13,5773.96
09/17/2015,14,4961.07
09/17/2015,15,4497.64
09/17/2015,16,4249.06
09/17/2015,17,4472.84
09/17/2015,18,4168.95
09/17/2015,19,3865.81
09/17/2015,20,4032.82
09/17/2015,21,4774.90
09/17/2015,22,5474.93
09/17/2015,23,5974.50
09/17/2015,24,5837.50
09/18/2015,1,5973.52
09/18/2015,2,5831.97
09/18/2015,3,5553.17
09/18/2015,4,5140.37
09/18/2015,5,4557.72
09/18/2015,6,3642.03
09/18/2015,7,3358.89
09/18/2015,8,3108.58
09/18/2015,9,2324.10
09/18/2015,10,1987.53
09/18/2015,11,2187.76
09/18/2015,12,2043.06
09/18/2015,13,1821.15
09/18/2015,14,1755.84
09/18/2015,15,1822.87
09/18/2015,16,2402.00
09/18/2015,17,2747.30
09/18/2015,18,2796.98
09/18/2015,19,2760.79
09/18/2015,20,2711.79
09/18/2015,21,3675.01
09/18/2015,22,3990.96
09/18/2015,23,4217.01
09/18/2015,24,4142.07
09/19/2015,1,4472.97
09/19/2015,2,4751.57
09/19/2015,3,4901.85
09/19/2015,4,5113.92
09/19/2015,5,4975.08
09/19/2015,6,4729.38
09/19/2015,7,4321.44
09/19/2015,8,4271.27
09/19/2015,9,3320.52
09/19/2015,10,2585.77
09/19/2015,11,2230.14
09/19/2015,12,2444.60
09/19/2015,13,2670.13
09/19/2015,14,2638.35
09/19/2015,15,2599.98
09/19/2015,16,2197.05
09/19/2015,17,1835.38
09/19/2015,18,1422.36
09/19/2015,19,1380.73
09/19/2015,20,1860.20
09/19/2015,21,2696.89
09/19/2015,22,3151.49
09/19/2015,23,3242.80
09/19/2015,24,3404.02
09/20/2015,1,4008.47
09/20/2015,2,3893.02
09/20/2015,3,3845.40
09/20/2015,4,3899.97
09/20/2015,5,3601.36
09/20/2015,6,3614.15
09/20/2015,7,4098.80
09/20/2015,8,4588.80
09/20/2015,9,4406.64
09/20/2015,10,3844.12
09/20/2015,11,4635.86
09/20/2015,12,5380.57
09/20/2015,13,5262.41
09/20/2015,14,4826.79
09/20/2015,15,4548.92
09/20/2015,16,4307.38
09/20/2015,17,4137.92
09/20/2015,18,3810.95
09/20/2015,19,3072.26
09/20/2015,20,3673.42
09/20/2015,21,4887.95
09/20/2015,22,5886.17
09/20/2015,23,6219.38
09/20/2015,24,6050.58
09/21/2015,1,6006.31
09/21/2015,2,5834.55
09/21/2015,3,6039.71
09/21/2015,4,6021.47
09/21/2015,5,5538.29
09/21/2015,6,5699.43
09/21/2015,7,5960.03
09/21/2015,8,5784.83
09/21/2015,9,4436.99
09/21/2015,10,3223.59
09/21/2015,11,3492.55
09/21/2015,12,4736.95
09/21/2015,13,5493.05
09/21/2015,14,5759.23
09/21/2015,15,6042.21
09/21/2015,16,6270.41
09/21/2015,17,6276.93
09/21/2015,18,6096.68
09/21/2015,19,5522.19
09/21/2015,20,5588.67
09/21/2015,21,6263.82
09/21/2015,22,6805.93
09/21/2015,23,6756.93
09/21/2015,24,6613.98
09/22/2015,1,5966.89
09/22/2015,2,4992.25
09/22/2015,3,3952.26
09/22/2015,4,3361.55
09/22/2015,5,2886.79
09/22/2015,6,2685.56
09/22/2015,7,2522.65
09/22/2015,8,2340.91
09/22/2015,9,1848.82
09/22/2015,10,1313.47
09/22/2015,11,1120.53
09/22/2015,12,1158.20
09/22/2015,13,1363.98
09/22/2015,14,1371.00
09/22/2015,15,1426.58
09/22/2015,16,1401.57
09/22/2015,17,2040.56
09/22/2015,18,2060.57
09/22/2015,19,1958.57
09/22/2015,20,2455.07
09/22/2015,21,2694.78
09/22/2015,22,2851.21
09/22/2015,23,3214.48
09/22/2015,24,3922.92
09/23/2015,1,4382.47
09/23/2015,2,3602.54
09/23/2015,3,3174.11
09/23/2015,4,3314.62
09/23/2015,5,3275.75
09/23/2015,6,2794.83
09/23/2015,7,2860.90
09/23/2015,8,2890.06
09/23/2015,9,2403.34
09/23/2015,10,2087.40
09/23/2015,11,1938.82
09/23/2015,12,1845.01
09/23/2015,13,1836.27
09/23/2015,14,1671.21
09/23/2015,15,1419.68
09/23/2015,16,1319.36
09/23/2015,17,1369.25
09/23/2015,18,1747.45
09/23/2015,19,2064.39
09/23/2015,20,2133.06
09/23/2015,21,2298.81
09/23/2015,22,2535.63
09/23/2015,23,2825.21
09/23/2015,24,3149.51
09/24/2015,1,3392.05
09/24/2015,2,3502.95
09/24/2015,3,3495.17
09/24/2015,4,3668.70
09/24/2015,5,3684.05
09/24/2015,6,3794.72
09/24/2015,7,3625.37
09/24/2015,8,3432.59
09/24/2015,9,2744.87
09/24/2015,10,2167.94
09/24/2015,11,1893.76
09/24/2015,12,1683.04
09/24/2015,13,1781.56
09/24/2015,14,1908.02
09/24/2015,15,2038.34
09/24/2015,16,2178.44
09/24/2015,17,2326.37
09/24/2015,18,2143.95
09/24/2015,19,2602.04
09/24/2015,20,3349.11
09/24/2015,21,4013.29
09/24/2015,22,4122.51
09/24/2015,23,3786.24
09/24/2015,24,3610.26
09/25/2015,1,3454.47
09/25/2015,2,3133.59
09/25/2015,3,2799.51
09/25/2015,4,2593.67
09/25/2015,5,2614.18
09/25/2015,6,2606.69
09/25/2015,7,2710.09
09/25/2015,8,2720.09
09/25/2015,9,2025.32
09/25/2015,10,1038.69
09/25/2015,11,790.02
09/25/2015,12,1367.78
09/25/2015,13,2312.12
09/25/2015,14,2861.30
09/25/2015,15,2944.50
09/25/2015,16,2785.59
09/25/2015,17,2682.64
09/25/2015,18,2662.64
09/25/2015,19,2718.55
09/25/2015,20,3422.26
09/25/2015,21,4268.20
09/25/2015,22,4562.62
09/25/2015,23,5061.64
09/25/2015,24,5290.63
09/26/2015,1,5171.96
09/26/2015,2,4932.60
09/26/2015,3,4840.45
09/26/2015,4,4574.55
09/26/2015,5,4091.59
09/26/2015,6,3598.55
09/26/2015,7,3323.60
09/26/2015,8,3214.09
09/26/2015,9,2570.82
09/26/2015,10,1765.26
09/26/2015,11,1658.50
09/26/2015,12,1950.68
09/26/2015,13,2463.35
09/26/2015,14,2890.19
09/26/2015,15,3186.27
09/26/2015,16,3393.22
09/26/2015,17,3477.11
09/26/2015,18,3498.04
09/26/2015,19,3430.41
09/26/2015,20,4469.50
09/26/2015,21,6050.77
09/26/2015,22,6802.41
09/26/2015,23,7110.97
09/26/2015,24,7369.62
09/27/2015,1,7205.53
09/27/2015,2,7347.35
09/27/2015,3,6773.63
09/27/2015,4,6250.59
09/27/2015,5,6149.25
09/27/2015,6,6019.01
09/27/2015,7,5598.88
09/27/2015,8,5327.07
09/27/2015,9,4101.52
09/27/2015,10,3272.03
09/27/2015,11,3839.23
09/27/2015,12,4696.43
09/27/2015,13,4944.49
09/27/2015,14,4952.00
09/27/2015,15,5219.87
09/27/2015,16,5417.83
09/27/2015,17,5406.78
09/27/2015,18,5049.51
09/27/2015,19,4309.02
09/27/2015,20,4541.98
09/27/2015,21,5684.45
09/27/2015,22,6393.16
09/27/2015,23,6329.81
09/27/2015,24,6237.07
09/28/2015,1,5950.01
09/28/2015,2,5674.86
09/28/2015,3,5148.14
09/28/2015,4,4693.58
09/28/2015,5,4425.28
09/28/2015,6,4037.66
09/28/2015,7,3657.65
09/28/2015,8,3583.77
09/28/2015,9,2795.29
09/28/2015,10,1782.81
09/28/2015,11,1421.76
09/28/2015,12,1183.75
09/28/2015,13,1200.27
09/28/2015,14,1426.34
09/28/2015,15,1968.55
09/28/2015,16,2329.12
09/28/2015,17,2533.47
09/28/2015,18,2367.23
09/28/2015,19,2523.11
09/28/2015,20,2962.79
09/28/2015,21,3569.07
09/28/2015,22,3965.58
09/28/2015,23,3909.55
09/28/2015,24,3602.18
09/29/2015,1,3649.16
09/29/2015,2,3719.80
09/29/2015,3,3958.35
09/29/2015,4,4926.29
09/29/2015,5,5087.57
09/29/2015,6,4672.14
09/29/2015,7,5157.53
09/29/2015,8,5313.20
09/29/2015,9,5068.42
09/29/2015,10,5230.72
09/29/2015,11,5334.19
09/29/2015,12,4416.96
09/29/2015,13,4097.60
09/29/2015,14,4214.32
09/29/2015,15,4513.96
09/29/2015,16,4296.73
09/29/2015,17,3890.12
09/29/2015,18,3451.24
09/29/2015,19,3180.19
09/29/2015,20,4019.38
09/29/2015,21,5267.20
09/29/2015,22,6150.48
09/29/2015,23,6712.98
09/29/2015,24,6501.06
09/30/2015,1,6354.29
09/30/2015,2,6291.51
09/30/2015,3,6030.77
09/30/2015,4,5712.96
09/30/2015,5,5374.55
09/30/2015,6,4788.06
09/30/2015,7,4684.57
09/30/2015,8,4500.07
09/30/2015,9,3859.02
09/30/2015,10,3151.98
09/30/2015,11,3514.82
09/30/2015,12,3702.63
09/30/2015,13,3601.61
09/30/2015,14,3441.41
09/30/2015,15,3447.47
09/30/2015,16,3573.13
09/30/2015,17,3744.83
09/30/2015,18,3815.30
09/30/2015,19,3718.16
09/30/2015,20,4401.75
09/30/2015,21,5344.40
09/30/2015,22,6069.20
09/30/2015,23,6322.33
09/30/2015,24,6474.22
10/01/2015,1,5871.06
10/01/2015,2,5720.37
10/01/2015,3,5524.82
10/01/2015,4,5324.73
10/01/2015,5,5525.52
10/01/2015,6,5597.57
10/01/2015,7,5327.66
10/01/2015,8,5343.10
10/01/2015,9,4527.17
10/01/2015,10,4090.54
10/01/2015,11,4743.46
10/01/2015,12,5142.66
10/01/2015,13,5330.57
10/01/2015,14,5320.31
10/01/2015,15,5233.68
10/01/2015,16,5447.16
10/01/2015,17,5905.40
10/01/2015,18,6282.68
10/01/2015,19,5650.09
10/01/2015,20,5852.02
10/01/2015,21,6601.44
10/01/2015,22,6874.50
10/01/2015,23,7217.33
10/01/2015,24,7237.29
10/02/2015,1,7320.50
10/02/2015,2,7065.64
10/02/2015,3,6935.35
10/02/2015,4,6641.76
10/02/2015,5,6155.83
10/02/2015,6,6397.52
10/02/2015,7,6615.35
10/02/2015,8,6670.15
10/02/2015,9,5676.96
10/02/2015,10,5512.20
10/02/2015,11,5818.31
10/02/2015,12,6006.97
10/02/2015,13,6337.12
10/02/2015,14,6427.79
10/02/2015,15,6627.04
10/02/2015,16,7215.68
10/02/2015,17,7603.77
10/02/2015,18,7514.35
10/02/2015,19,6613.93
10/02/2015,20,7070.48
10/02/2015,21,8158.54
10/02/2015,22,9120.52
10/02/2015,23,9293.03
10/02/2015,24,8782.26
10/03/2015,1,8914.93
10/03/2015,2,8461.83
10/03/2015,3,7766.25
10/03/2015,4,7526.96
10/03/2015,5,7362.85
10/03/2015,6,7298.78
10/03/2015,7,7116.41
10/03/2015,8,6847.47
10/03/2015,9,6149.41
10/03/2015,10,5979.86
10/03/2015,11,5804.59
10/03/2015,12,4847.60
10/03/2015,13,4630.20
10/03/2015,14,4792.39
10/03/2015,15,5288.85
10/03/2015,16,5716.89
10/03/2015,17,5880.47
10/03/2015,18,5813.94
10/03/2015,19,5015.03
10/03/2015,20,5575.32
10/03/2015,21,6150.68
10/03/2015,22,6433.23
10/03/2015,23,5966.27
10/03/2015,24,5168.69
10/04/2015,1,4527.74
10/04/2015,2,3961.82
10/04/2015,3,3489.82
10/04/2015,4,2953.22
10/04/2015,5,2489.69
10/04/2015,6,2363.53
10/04/2015,7,2264.75
10/04/2015,8,2178.20
10/04/2015,9,1781.85
10/04/2015,10,1401.54
10/04/2015,11,1283.31
10/04/2015,12,1094.14
10/04/2015,13,1063.50
10/04/2015,14,1051.70
10/04/2015,15,1063.30
10/04/2015,16,1137.94
10/04/2015,17,1130.37
10/04/2015,18,1187.31
10/04/2015,19,1342.27
10/04/2015,20,1667.71
10/04/2015,21,1817.16
10/04/2015,22,1738.28
10/04/2015,23,1777.36
10/04/2015,24,1545.80
10/05/2015,1,1353.76
10/05/2015,2,1057.65
10/05/2015,3,985.36
10/05/2015,4,891.81
10/05/2015,5,789.84
10/05/2015,6,670.20
10/05/2015,7,570.53
10/05/2015,8,526.72
10/05/2015,9,473.13
10/05/2015,10,342.06
10/05/2015,11,280.23
10/05/2015,12,267.27
10/05/2015,13,263.44
10/05/2015,14,286.61
10/05/2015,15,351.83
10/05/2015,16,397.47
10/05/2015,17,417.92
10/05/2015,18,359.07
10/05/2015,19,437.99
10/05/2015,20,511.38
10/05/2015,21,587.93
10/05/2015,22,576.10
10/05/2015,23,732.45
10/05/2015,24,856.01
10/06/2015,1,978.83
10/06/2015,2,996.94
10/06/2015,3,880.01
10/06/2015,4,801.54
10/06/2015,5,727.21
10/06/2015,6,635.55
10/06/2015,7,574.33
10/06/2015,8,531.35
10/06/2015,9,492.41
10/06/2015,10,293.93
10/06/2015,11,262.55
10/06/2015,12,223.03
10/06/2015,13,308.59
10/06/2015,14,360.89
10/06/2015,15,374.28
10/06/2015,16,400.71
10/06/2015,17,395.06
10/06/2015,18,348.34
10/06/2015,19,504.02
10/06/2015,20,929.42
10/06/2015,21,1357.47
10/06/2015,22,1753.82
10/06/2015,23,1995.71
10/06/2015,24,2360.69
10/07/2015,1,2758.59
10/07/2015,2,2850.92
10/07/2015,3,3080.74
10/07/2015,4,3268.09
10/07/2015,5,3020.81
10/07/2015,6,2945.52
10/07/2015,7,2889.27
10/07/2015,8,2774.53
10/07/2015,9,2382.78
10/07/2015,10,1487.57
10/07/2015,11,1240.84
10/07/2015,12,1319.28
10/07/2015,13,1188.45
10/07/2015,14,1176.43
10/07/2015,15,1229.51
10/07/2015,16,1455.00
10/07/2015,17,1639.88
10/07/2015,18,1700.31
10/07/2015,19,2039.19
10/07/2015,20,2936.02
10/07/2015,21,4116.92
10/07/2015,22,5278.43
10/07/2015,23,5995.43
10/07/2015,24,6460.89
10/08/2015,1,6816.86
10/08/2015,2,6697.77
10/08/2015,3,6738.87
10/08/2015,4,6754.54
10/08/2015,5,6472.81
10/08/2015,6,6078.62
10/08/2015,7,6041.99
10/08/2015,8,5735.26
10/08/2015,9,4983.13
10/08/2015,10,4355.48
10/08/2015,11,4315.01
10/08/2015,12,4246.26
10/08/2015,13,4330.10
10/08/2015,14,5060.38
10/08/2015,15,5973.37
10/08/2015,16,6392.91
10/08/2015,17,6720.57
10/08/2015,18,6720.71
10/08/2015,19,6250.68
10/08/2015,20,6177.10
10/08/2015,21,6490.10
10/08/2015,22,6003.54
10/08/2015,23,5669.29
10/08/2015,24,5334.36
10/09/2015,1,5266.41
10/09/2015,2,5150.09
10/09/2015,3,4716.15
10/09/2015,4,4729.76
10/09/2015,5,3978.39
10/09/2015,6,3341.34
10/09/2015,7,2841.19
10/09/2015,8,2714.02
10/09/2015,9,2368.01
10/09/2015,10,2674.46
10/09/2015,11,3214.77
10/09/2015,12,2754.88
10/09/2015,13,2142.14
10/09/2015,14,2092.92
10/09/2015,15,2273.67
10/09/2015,16,2472.62
10/09/2015,17,2527.60
10/09/2015,18,2037.52
10/09/2015,19,1906.78
10/09/2015,20,2150.33
10/09/2015,21,2800.15
10/09/2015,22,3193.36
10/09/2015,23,3449.62
10/09/2015,24,3666.49
10/10/2015,1,3694.61
10/10/2015,2,4096.23
10/10/2015,3,4769.78
10/10/2015,4,5519.49
10/10/2015,5,5974.07
10/10/2015,6,6016.34
10/10/2015,7,6301.02
10/10/2015,8,6844.75
10/10/2015,9,6945.11
10/10/2015,10,6820.91
10/10/2015,11,7194.78
10/10/2015,12,7638.42
10/10/2015,13,7669.21
10/10/2015,14,8096.58
10/10/2015,15,8400.98
10/10/2015,16,8550.01
10/10/2015,17,8698.36
10/10/2015,18,8175.24
10/10/2015,19,7531.03
10/10/2015,20,8594.67
10/10/2015,21,9365.20
10/10/2015,22,9423.70
10/10/2015,23,9391.10
10/10/2015,24,9728.06
10/11/2015,1,9439.10
10/11/2015,2,8260.98
10/11/2015,3,8127.19
10/11/2015,4,7662.08
10/11/2015,5,8309.22
10/11/2015,6,8748.22
10/11/2015,7,8326.61
10/11/2015,8,8037.49
10/11/2015,9,7203.69
10/11/2015,10,5707.71
10/11/2015,11,4932.83
10/11/2015,12,5003.40
10/11/2015,13,6417.86
10/11/2015,14,8207.78
10/11/2015,15,9471.93
10/11/2015,16,10140.75
10/11/2015,17,10487.89
10/11/2015,18,10024.15
10/11/2015,19,9868.75
10/11/2015,20,10395.62
10/11/2015,21,10659.93
10/11/2015,22,11222.37
10/11/2015,23,11062.59
10/11/2015,24,9982.93
10/12/2015,1,9864.41
10/12/2015,2,9413.19
10/12/2015,3,8733.21
10/12/2015,4,8362.05
10/12/2015,5,8851.16
10/12/2015,6,9174.12
10/12/2015,7,9071.53
10/12/2015,8,9719.93
10/12/2015,9,9652.65
10/12/2015,10,9627.20
10/12/2015,11,9627.20
10/12/2015,12,9627.20
10/12/2015,13,9664.49
10/12/2015,14,10361.06
10/12/2015,15,10281.33
10/12/2015,16,10699.27
10/12/2015,17,10224.39
10/12/2015,18,10644.53
10/12/2015,19,10050.69
10/12/2015,20,9567.22
10/12/2015,21,9382.78
10/12/2015,22,9202.07
10/12/2015,23,8926.50
10/12/2015,24,8731.90
10/13/2015,1,7973.01
10/13/2015,2,7319.86
10/13/2015,3,6850.31
10/13/2015,4,6738.23
10/13/2015,5,6189.83
10/13/2015,6,5728.67
10/13/2015,7,5676.71
10/13/2015,8,5967.40
10/13/2015,9,5961.84
10/13/2015,10,5462.75
10/13/2015,11,5302.37
10/13/2015,12,5395.93
10/13/2015,13,5213.11
10/13/2015,14,4754.54
10/13/2015,15,4555.53
10/13/2015,16,4148.16
10/13/2015,17,3674.66
10/13/2015,18,2976.29
10/13/2015,19,2373.79
10/13/2015,20,2619.66
10/13/2015,21,3129.47
10/13/2015,22,3513.43
10/13/2015,23,3858.72
10/13/2015,24,4112.26
10/14/2015,1,4347.86
10/14/2015,2,4309.41
10/14/2015,3,3855.10
10/14/2015,4,3348.33
10/14/2015,5,2909.40
10/14/2015,6,2455.72
10/14/2015,7,2265.71
10/14/2015,8,2512.92
10/14/2015,9,2886.45
10/14/2015,10,2307.62
10/14/2015,11,1360.58
10/14/2015,12,1472.30
10/14/2015,13,1849.46
10/14/2015,14,2466.38
10/14/2015,15,2744.96
10/14/2015,16,2852.71
10/14/2015,17,2715.48
10/14/2015,18,1970.45
10/14/2015,19,1609.66
10/14/2015,20,2246.28
10/14/2015,21,3039.81
10/14/2015,22,4328.64
10/14/2015,23,4829.75
10/14/2015,24,5668.71
10/15/2015,1,6349.04
10/15/2015,2,6306.69
10/15/2015,3,5842.83
10/15/2015,4,5272.79
10/15/2015,5,5146.49
10/15/2015,6,5460.36
10/15/2015,7,5870.04
10/15/2015,8,6321.08
10/15/2015,9,6274.86
10/15/2015,10,5443.40
10/15/2015,11,7116.14
10/15/2015,12,9298.37
10/15/2015,13,9886.84
10/15/2015,14,10138.46
10/15/2015,15,10299.59
10/15/2015,16,9457.30
10/15/2015,17,8921.87
10/15/2015,18,8631.40
10/15/2015,19,8644.19
10/15/2015,20,8028.75
10/15/2015,21,7699.18
10/15/2015,22,7655.39
10/15/2015,23,7277.70
10/15/2015,24,6806.92
10/16/2015,1,6459.86
10/16/2015,2,6174.44
10/16/2015,3,5991.21
10/16/2015,4,6165.95
10/16/2015,5,6042.42
10/16/2015,6,5738.49
10/16/2015,7,5432.82
10/16/2015,8,4721.57
10/16/2015,9,3911.59
10/16/2015,10,3687.21
10/16/2015,11,4144.37
10/16/2015,12,4776.81
10/16/2015,13,5053.32
10/16/2015,14,5348.41
10/16/2015,15,5479.91
10/16/2015,16,5395.55
10/16/2015,17,5106.35
10/16/2015,18,4236.85
10/16/2015,19,2951.61
10/16/2015,20,2640.38
10/16/2015,21,2675.52
10/16/2015,22,2561.69
10/16/2015,23,2264.09
10/16/2015,24,2165.31
10/17/2015,1,2145.18
10/17/2015,2,2221.52
10/17/2015,3,2313.05
10/17/2015,4,2418.54
10/17/2015,5,2397.55
10/17/2015,6,2415.25
10/17/2015,7,2617.95
10/17/2015,8,2747.96
10/17/2015,9,2617.64
10/17/2015,10,2230.52
10/17/2015,11,2040.95
10/17/2015,12,1945.77
10/17/2015,13,2093.20
10/17/2015,14,2188.77
10/17/2015,15,2085.85
10/17/2015,16,2046.50
10/17/2015,17,2017.24
10/17/2015,18,1973.15
10/17/2015,19,2062.50
10/17/2015,20,2818.27
10/17/2015,21,3855.02
10/17/2015,22,4501.51
10/17/2015,23,5252.87
10/17/2015,24,6006.45
10/18/2015,1,6165.05
10/18/2015,2,6381.32
10/18/2015,3,6750.20
10/18/2015,4,6870.51
10/18/2015,5,6953.34
10/18/2015,6,6752.70
10/18/2015,7,6748.95
10/18/2015,8,7422.17
10/18/2015,9,7437.02
10/18/2015,10,6504.49
10/18/2015,11,6614.00
10/18/2015,12,7623.53
10/18/2015,13,8299.52
10/18/2015,14,8549.07
10/18/2015,15,8713.11
10/18/2015,16,8762.88
10/18/2015,17,8578.57
10/18/2015,18,8358.24
10/18/2015,19,8355.78
10/18/2015,20,9033.63
10/18/2015,21,9581.82
10/18/2015,22,9952.27
10/18/2015,23,10280.89
10/18/2015,24,10315.35
10/19/2015,1,10275.06
10/19/2015,2,9937.56
10/19/2015,3,9893.50
10/19/2015,4,9929.42
10/19/2015,5,10188.87
10/19/2015,6,10401.32
10/19/2015,7,10449.07
10/19/2015,8,10850.80
10/19/2015,9,10631.30
10/19/2015,10,10141.98
10/19/2015,11,10163.57
10/19/2015,12,10000.82
10/19/2015,13,9784.62
10/19/2015,14,9518.28
10/19/2015,15,9392.72
10/19/2015,16,9362.91
10/19/2015,17,9213.33
10/19/2015,18,8472.65
10/19/2015,19,7757.19
10/19/2015,20,8223.86
10/19/2015,21,8896.51
10/19/2015,22,9433.78
10/19/2015,23,9573.73
10/19/2015,24,9410.48
10/20/2015,1,9150.25
10/20/2015,2,8935.20
10/20/2015,3,8650.88
10/20/2015,4,8339.74
10/20/2015,5,7995.28
10/20/2015,6,7429.49
10/20/2015,7,7116.27
