DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
2/7/2010,RFC,534.7,465.0,448.8,366.3,323.5,325.1,312.8,309.5,310.1,277.0,244.7,236.7,238.3,234.0,245.1,319.0,430.1,517.3,525.4,594.3,627.6,635.7,719.1,828.8
2/8/2010,RFC,889.0,894.5,855.7,863.7,782.1,633.6,626.2,652.6,615.8,549.0,553.2,605.2,669.5,760.6,725.8,633.9,674.3,679.6,645.0,681.0,714.7,868.9,970.3,920.1
2/9/2010,RFC,798.3,791.7,789.9,797.6,642.5,586.8,550.6,531.6,492.4,377.2,346.9,324.0,464.6,584.3,696.2,1031.6,1626.4,2119.9,2282.9,2313.7,2447.8,2414.9,2298.0,2164.7
2/10/2010,RFC,2176.1,2320.9,2418.2,2563.9,2692.8,2725.1,2739.7,2714.8,2681.1,2661.8,2612.8,2457.6,2341.5,2273.8,2161.8,2068.0,1890.4,1746.4,1697.8,1646.9,1746.2,1679.5,1578.4,1491.1
2/11/2010,RFC,1498.9,1426.7,1295.6,1203.0,1119.9,1008.3,903.0,753.0,687.1,620.7,584.9,586.7,624.0,655.3,638.5,617.7,605.4,646.1,711.5,772.1,815.6,717.7,701.8,702.3
2/12/2010,RFC,632.6,567.7,489.7,469.2,431.9,420.6,401.5,410.4,413.7,451.9,429.5,360.5,340.9,278.1,209.0,162.9,144.1,165.1,193.1,223.6,320.8,435.0,588.8,783.5
2/13/2010,RFC,848.4,854.9,722.6,752.9,839.3,851.2,836.0,861.1,879.3,972.8,933.8,870.9,807.4,983.5,1123.4,1120.7,1104.8,1123.9,1177.2,1313.3,1432.3,1461.7,1477.5,1465.7
2/14/2010,RFC,1315.2,1315.3,1254.9,1167.4,1076.4,944.7,869.0,869.9,874.1,876.1,847.1,756.3,743.5,691.7,705.1,686.8,693.2,673.6,695.9,737.2,828.3,836.0,858.9,753.1
2/15/2010,RFC,755.3,788.5,732.2,580.0,487.7,451.5,454.3,438.0,473.9,459.4,522.8,582.8,702.2,752.6,924.8,1003.9,1148.8,1261.9,1294.9,1423.8,1392.4,1362.5,1385.3,1438.8
2/16/2010,RFC,1496.9,1549.7,1579.1,1680.6,1804.8,1858.1,1952.2,1868.7,1858.1,1756.0,1913.1,2117.7,2211.2,2295.4,2380.0,2343.1,2207.9,1916.3,1727.3,1721.5,1694.2,1665.2,1650.1,1608.6
2/17/2010,RFC,1469.7,1324.5,1296.3,1223.2,1205.4,1082.5,1027.0,982.7,964.3,885.5,813.7,774.1,901.4,1038.5,1212.5,1422.5,1526.6,1551.0,1523.6,1545.2,1519.8,1521.1,1508.2,1441.8
2/18/2010,RFC,1347.6,1190.1,992.0,944.1,894.9,868.9,812.2,752.3,699.5,638.1,546.2,450.0,463.2,563.0,667.5,736.3,795.4,795.8,829.5,949.9,1177.0,1401.9,1429.1,1627.5
2/19/2010,RFC,1574.4,1346.1,1138.2,1053.8,990.4,834.7,722.3,607.6,575.4,495.1,448.2,435.1,446.0,444.6,463.1,499.0,534.1,526.6,537.0,573.1,567.8,595.3,635.1,645.4
2/20/2010,RFC,604.0,625.2,699.7,758.9,844.9,885.3,931.8,1049.2,1083.4,1069.6,1030.2,925.5,768.2,654.0,520.9,427.9,398.6,385.1,453.9,537.8,573.4,537.8,585.4,646.4
2/21/2010,RFC,633.0,674.6,636.9,662.2,679.0,796.3,863.3,778.3,692.2,656.5,558.0,588.7,618.1,597.1,600.7,746.9,841.8,1023.3,1033.0,1169.5,1276.0,1236.5,1091.7,959.7
2/22/2010,RFC,945.5,1062.6,1092.8,1008.4,897.9,912.6,973.9,1216.0,1276.1,1284.1,1369.7,1446.8,1473.3,1452.7,1331.2,1238.5,1089.3,906.4,785.6,809.1,791.5,707.8,629.9,564.0
2/23/2010,RFC,512.3,511.8,547.7,487.1,485.8,457.8,430.1,475.3,499.3,485.5,416.2,405.3,409.1,531.1,584.4,595.0,673.1,734.5,831.2,924.0,925.3,901.3,983.0,915.2
2/24/2010,RFC,841.5,956.2,1177.7,1204.5,1125.8,1067.2,1065.2,1153.0,1236.4,1299.4,1239.8,1234.2,1144.2,1250.0,1400.8,1552.6,1635.6,1639.7,1745.4,1797.0,1770.0,1738.3,1771.1,1658.5
2/25/2010,RFC,1574.5,1489.2,1404.8,1360.1,1169.7,1306.9,1159.7,1101.3,1057.7,952.1,941.3,987.6,1163.4,1401.5,1573.4,1737.7,1785.7,1684.1,1596.1,1474.3,1387.8,1488.7,1581.3,1636.5
2/26/2010,RFC,1686.7,1599.9,1603.8,1648.9,1668.1,1653.2,1718.8,1778.9,1776.5,1621.4,1652.7,1815.5,2043.7,2191.9,2231.3,2301.5,2310.4,2262.9,2288.8,2336.4,2381.2,2418.3,2375.2,2292.0
2/27/2010,RFC,2192.5,2037.5,1854.9,1673.3,1438.8,1252.1,1243.9,1164.4,1135.7,1069.4,1092.4,1066.1,1050.7,1068.4,1123.5,1177.7,1262.8,1320.4,1273.7,1194.5,1200.8,1242.6,1203.5,1203.1
2/28/2010,RFC,1163.9,1188.0,1321.0,1439.0,1341.7,1074.3,810.1,625.2,635.8,550.1,480.3,412.8,416.7,522.1,610.9,660.1,663.8,689.6,714.6,776.2,842.0,874.7,823.7,785.6
3/1/2010,RFC,771.0,784.8,800.8,830.4,885.9,832.9,780.3,807.8,1040.9,887.5,778.0,764.9,573.2,655.4,784.9,895.8,947.3,950.4,890.3,776.2,680.6,701.7,583.7,462.8
3/2/2010,RFC,582.8,567.0,447.4,345.7,240.2,148.8,191.3,221.5,262.3,357.7,342.7,380.7,408.0,444.7,474.7,488.6,461.2,483.2,542.1,583.1,551.3,460.7,360.1,353.8
3/3/2010,RFC,365.1,342.2,337.5,429.9,470.7,500.7,522.6,596.0,607.1,512.1,441.5,533.8,651.9,739.7,861.1,926.0,992.5,1169.0,1162.2,1199.6,1254.5,1293.7,1251.3,1122.9
3/4/2010,RFC,1018.9,1013.1,1093.5,1161.1,1099.7,1076.8,1007.5,819.2,678.0,509.3,499.6,523.8,568.2,668.1,783.6,847.4,903.6,923.0,880.3,1063.5,1156.6,1044.1,810.5,692.0
3/5/2010,RFC,624.8,450.9,359.3,402.5,392.5,393.3,463.6,506.3,458.8,423.0,428.4,491.1,544.9,552.5,572.2,633.3,673.8,673.4,719.7,969.1,1163.5,1140.4,945.6,784.5
3/6/2010,RFC,662.7,561.5,467.3,382.6,364.5,348.9,389.5,393.5,368.9,265.0,217.0,236.3,249.5,231.6,271.3,311.2,409.5,507.9,658.1,769.5,927.4,992.2,1248.8,1413.1
3/7/2010,RFC,1416.0,1402.0,1380.5,1555.1,1751.4,1827.8,1844.6,1729.7,1436.2,1051.9,840.9,711.2,520.2,419.3,456.7,533.5,360.0,325.7,466.3,534.5,598.5,623.7,630.8,766.8
3/8/2010,RFC,805.6,845.5,891.4,930.8,921.9,856.5,774.2,638.1,462.9,358.2,349.1,354.4,317.2,314.4,344.0,421.0,412.7,369.1,369.6,435.1,503.2,591.2,637.8,698.0
3/9/2010,RFC,837.7,1099.0,1305.3,1366.6,1420.8,1457.4,1494.1,1497.9,1423.5,1110.5,697.3,385.1,275.9,296.5,409.6,756.1,1137.9,1418.2,1619.8,1740.1,1811.1,1793.6,1702.1,1734.1
3/10/2010,RFC,1759.4,1480.6,1414.2,1353.3,1368.3,1263.6,1335.2,1177.8,1193.6,1382.8,1415.7,1543.6,1604.5,1627.5,1634.9,1373.2,1195.1,804.1,624.8,685.3,912.7,1263.0,1571.3,1767.6
3/11/2010,RFC,1887.3,2006.3,2007.3,1991.0,1864.7,1835.9,1730.6,1895.6,1946.4,1732.1,1749.6,1790.4,1700.3,1500.3,1313.9,1038.1,1057.8,981.5,894.9,905.0,1179.9,1327.1,1290.6,1242.9
3/12/2010,RFC,1083.9,956.1,897.7,744.1,553.2,467.0,439.0,465.2,464.8,523.4,550.3,562.2,668.3,795.8,914.6,1062.4,1185.6,1343.9,1390.3,1726.7,1720.6,1820.6,1971.5,2015.2
3/13/2010,RFC,1737.0,1422.7,1467.5,1412.9,1268.9,1216.8,1203.7,1177.1,1107.7,1019.0,924.9,892.3,940.7,962.9,1004.3,1245.0,1487.8,1534.5,1517.8,1466.1,1555.0,1725.0,1654.9,1646.1
3/14/2010,RFC,1600.1,1356.7,,1428.1,1503.6,1592.0,1587.0,1418.9,1304.7,1421.3,1391.8,1314.6,1394.8,1523.6,1639.8,1488.7,1422.4,1330.5,1296.3,1061.4,766.0,658.2,637.2,841.8
3/15/2010,RFC,867.9,863.0,772.9,859.8,960.9,1072.0,1099.7,1022.8,972.6,894.8,810.5,770.4,916.4,996.4,1096.2,1070.9,1001.7,863.5,837.0,865.1,742.0,583.2,454.9,397.3
3/16/2010,RFC,368.3,305.6,289.4,335.6,460.0,561.7,601.5,742.2,713.1,540.0,210.0,203.8,250.7,233.3,213.6,224.8,199.8,218.4,313.5,514.9,708.5,754.9,627.5,610.2
3/17/2010,RFC,526.4,392.3,246.9,150.3,114.7,120.6,147.8,128.4,135.6,71.3,16.2,12.1,19.8,21.3,22.5,23.8,29.2,49.4,78.1,277.3,566.0,522.5,500.7,548.0
3/18/2010,RFC,598.5,566.7,600.3,759.2,893.0,895.6,831.6,813.4,718.4,486.8,221.4,350.2,574.6,823.6,982.0,1044.5,1094.0,1104.4,1013.2,784.0,788.3,1001.4,1193.8,1339.2
3/19/2010,RFC,1451.7,1708.6,1771.3,1794.6,1744.7,1607.0,1541.0,1446.1,1265.4,981.4,662.3,687.7,863.8,1070.4,1157.0,1287.3,1271.6,1249.6,1064.6,885.7,943.0,1008.0,1099.1,1393.6
3/20/2010,RFC,1737.9,1890.2,1706.1,1589.1,1564.0,1765.8,1955.0,2012.0,1852.7,1812.7,1809.5,1806.4,1834.1,1888.9,1937.8,2008.8,2029.9,2040.1,2023.2,1957.5,1968.0,1803.8,1724.9,1700.2
3/21/2010,RFC,1760.7,1699.2,1625.8,1526.8,1460.0,1319.1,1354.7,1423.0,1437.7,1611.7,1661.4,1776.5,1823.9,1903.3,1965.1,2058.7,2008.2,1876.0,1871.2,1843.8,1634.3,1714.8,2131.1,2202.4
3/22/2010,RFC,2194.1,2149.9,2279.6,2313.3,2187.4,2132.0,2111.4,2181.8,2150.7,1884.6,1690.3,1617.8,1491.3,1388.7,1260.3,1165.1,1183.0,1192.9,1177.6,1084.4,1039.2,1013.8,801.6,727.7
3/23/2010,RFC,751.1,789.9,696.9,635.6,570.3,475.1,459.9,469.5,503.8,510.5,533.2,614.5,653.4,677.9,711.8,755.9,908.5,993.1,950.7,919.6,933.0,985.5,1236.8,1674.9
3/24/2010,RFC,1750.0,1787.0,1794.2,1657.1,1645.4,1582.0,1678.0,1761.7,1736.1,1568.3,1457.4,1414.3,1437.7,1365.0,1266.8,1151.9,1076.7,933.2,892.8,868.9,920.6,976.9,949.4,894.6
3/25/2010,RFC,772.8,741.3,816.8,1047.7,1239.8,1341.1,1416.4,1525.7,1562.4,1657.5,1645.1,1896.9,2094.8,2400.6,2506.9,2377.0,2380.6,2446.0,2406.4,2370.4,2250.0,2197.5,2253.7,2278.4
3/26/2010,RFC,2208.4,1988.6,1711.8,1533.4,1505.5,1385.6,1370.5,1431.6,1322.6,1378.2,1209.3,842.6,592.6,475.7,331.2,307.2,304.0,382.1,459.5,499.9,604.8,785.8,948.1,1144.3
3/27/2010,RFC,1197.7,1308.8,1278.4,1256.9,1223.1,1151.4,1094.2,951.1,914.6,847.9,843.1,884.7,873.3,1123.3,1279.2,1337.5,1364.4,1603.6,1918.8,1374.2,1454.2,1438.8,1614.1,1898.8
3/28/2010,RFC,2284.5,2334.5,2117.7,1880.1,1714.0,1715.0,1714.8,1750.0,2094.5,2062.1,2236.5,2447.1,2285.7,2280.4,2305.1,2179.2,2189.0,2150.5,2032.4,1947.5,1859.2,1976.3,1903.6,1616.6
3/29/2010,RFC,1527.8,1278.0,1213.8,1196.4,1058.0,868.1,790.9,795.9,663.8,414.3,238.1,95.4,104.7,120.0,118.9,88.8,106.4,130.9,155.2,239.7,324.8,423.1,617.3,752.9
3/30/2010,RFC,757.7,828.8,884.3,920.5,985.3,1002.1,1116.7,1355.8,1590.1,1382.6,1146.8,1402.7,1616.4,1710.2,1753.1,1780.9,1868.0,1955.4,1961.7,1983.8,2103.9,2308.8,2446.2,2470.6
3/31/2010,RFC,2442.4,2430.1,2372.5,2324.9,2386.6,2418.3,2374.1,2446.6,2512.1,2356.1,2238.5,2235.5,2103.3,2064.2,1993.0,2097.6,2312.4,2356.1,2134.0,1911.5,1724.1,1814.8,1828.7,1989.2
4/1/2010,RFC,1761.7,1844.0,2070.0,2068.8,2032.6,2023.1,1898.2,1940.5,1864.1,1537.4,1388.8,1386.9,1478.9,1622.8,1919.6,2139.9,2200.5,2183.2,2108.4,2077.9,2176.9,2226.1,2246.7,2234.0
4/2/2010,RFC,2240.0,2200.4,2194.9,2133.6,2135.8,2169.5,2071.1,1820.2,1984.6,2019.0,2068.0,2102.9,2223.9,2154.7,2251.9,2265.2,2210.6,2193.7,2163.7,2143.3,2082.2,1801.6,1581.5,1645.2
4/3/2010,RFC,1372.9,1261.7,1310.6,1208.5,1023.7,807.2,1056.6,1143.0,1253.2,1218.6,1045.9,1251.8,1882.9,2435.7,2429.5,2294.4,2168.5,1793.4,1293.8,781.5,735.2,898.2,1271.3,1340.7
4/4/2010,RFC,1193.5,1102.2,1137.7,1601.5,1866.0,1977.6,2090.6,2145.1,2027.6,1848.3,1875.0,2080.2,2218.3,2308.4,2309.4,2243.8,2020.7,2029.3,1797.0,1498.5,1712.2,1689.1,1376.6,781.5
4/5/2010,RFC,672.4,724.8,724.6,493.1,514.8,815.3,1002.6,1077.9,1031.0,783.1,763.1,674.2,571.9,521.3,559.6,805.6,1194.8,928.1,719.2,744.8,1125.0,1504.4,1765.4,1761.9
4/6/2010,RFC,1608.9,1650.7,1523.7,1365.9,1056.7,867.1,1296.7,1714.8,2099.7,2371.6,2334.5,2213.4,2346.6,2444.1,2456.4,2415.3,2367.5,2442.0,2358.5,2210.4,2280.8,2451.5,2651.4,2689.8
4/7/2010,RFC,2580.4,2554.5,2345.1,2148.8,1861.5,1842.9,1684.4,1888.5,1601.4,1066.3,1239.1,1344.5,1211.1,1477.3,1468.5,1561.1,1721.5,1622.2,1764.3,1237.5,1046.0,1113.6,933.0,1008.0
4/8/2010,RFC,875.6,841.9,735.7,978.6,1078.7,1142.7,1276.1,1484.6,1496.0,1628.6,2059.4,2044.9,2136.9,2219.6,2124.1,2317.8,2113.8,2050.9,1970.4,1562.8,890.6,613.3,612.7,667.7
4/9/2010,RFC,786.4,755.3,781.3,857.4,936.7,786.2,750.5,958.9,1001.0,953.8,901.5,933.2,960.1,1049.1,997.4,976.2,1044.9,1106.2,1124.5,911.0,850.9,878.4,955.3,1064.3
4/10/2010,RFC,1435.3,1966.8,2298.3,2369.7,2217.5,2156.2,2185.8,2511.6,2443.4,2078.2,1712.6,1737.6,1792.3,1943.7,2144.5,2178.1,2155.0,2079.1,1735.5,1286.6,1421.1,1576.0,1742.8,1794.8
4/11/2010,RFC,1822.3,1874.3,1808.4,1650.1,1417.0,1139.1,947.4,845.2,638.2,615.0,507.4,480.0,461.4,549.8,597.7,652.3,756.5,1029.8,1133.6,1540.1,1492.2,1445.6,1450.4,1506.4
4/12/2010,RFC,1346.3,1391.8,1470.2,1438.5,1397.8,1483.4,1481.2,1279.0,1589.0,1714.3,1728.6,1676.6,1338.7,1093.2,911.0,827.0,798.3,744.4,755.5,731.8,860.6,1275.3,1406.5,1289.2
4/13/2010,RFC,1277.8,1221.2,1205.9,1121.9,1007.6,1031.8,1240.7,1163.4,882.2,584.0,388.4,296.6,226.5,186.3,204.7,254.2,422.5,792.7,1235.6,1347.7,1529.4,1881.3,1984.7,1980.6
4/14/2010,RFC,1703.4,1358.8,1290.7,1159.7,1100.2,1055.8,993.6,1090.6,1086.1,697.2,463.0,409.3,425.2,536.7,608.5,645.1,813.4,946.1,994.1,966.6,991.5,1113.5,1356.3,1581.0
4/15/2010,RFC,1683.3,1777.4,1739.3,1680.6,1576.5,1353.7,1227.3,1346.1,1409.5,944.0,1049.8,1548.0,1889.8,1992.7,1838.9,1966.9,2067.2,2125.3,2031.5,1875.9,1435.7,1528.7,1752.8,2074.1
4/16/2010,RFC,2088.6,1888.3,1825.6,1772.3,1856.2,1593.9,1293.0,1240.0,1304.7,1413.2,1732.0,1759.6,1977.1,2115.8,2402.6,2540.8,2596.6,2523.4,2659.9,2576.5,2094.9,1976.3,1795.8,1887.8
4/17/2010,RFC,2256.4,1893.7,1417.0,1125.2,996.1,999.0,1277.1,1639.7,1957.3,2321.4,2596.3,2146.7,1959.7,2030.2,2183.2,2239.5,2344.6,2210.4,2167.9,1783.3,1126.0,770.1,706.5,861.0
4/18/2010,RFC,767.2,633.8,723.5,670.6,628.5,727.1,775.8,1012.9,1006.1,752.0,727.0,698.5,750.0,902.0,1033.7,1044.1,1032.3,1032.2,998.7,993.2,1084.4,1267.0,1126.4,988.2
4/19/2010,RFC,761.7,569.1,526.1,458.9,444.5,410.1,350.2,409.9,335.7,256.8,398.0,522.2,490.3,479.0,453.3,461.7,497.5,452.1,424.5,423.9,697.8,914.2,860.2,699.7
4/20/2010,RFC,572.3,457.8,365.6,256.2,150.4,108.9,90.2,64.6,33.0,10.6,8.5,8.3,13.5,18.5,15.3,14.8,15.0,15.2,26.6,26.1,78.4,230.4,298.1,218.5
4/21/2010,RFC,187.7,202.7,174.3,167.0,171.0,158.0,141.0,120.6,122.1,90.4,108.6,115.6,98.6,104.4,131.2,176.9,229.6,366.2,561.4,618.6,819.5,834.2,815.0,714.8
4/22/2010,RFC,540.7,440.0,447.0,315.6,292.0,318.6,315.2,357.4,260.8,178.0,225.8,367.9,457.7,507.0,375.5,396.7,469.1,404.0,287.6,244.8,429.3,679.2,645.3,563.7
4/23/2010,RFC,646.4,713.5,819.1,848.5,908.2,806.8,967.1,1041.7,775.5,585.1,643.9,784.9,852.4,1033.3,984.3,1386.4,1807.5,2096.6,2046.0,2101.6,2063.7,1827.0,1746.8,1710.4
4/24/2010,RFC,1720.9,1843.8,1700.0,1619.2,1355.1,1486.8,1547.2,1365.5,1130.6,998.7,892.9,817.7,858.2,728.9,808.8,1450.4,1628.9,2094.2,2217.5,2415.1,2465.7,2352.0,2182.0,2187.1
4/25/2010,RFC,2091.7,1830.6,1611.5,1537.2,1411.0,1131.3,988.5,900.5,717.3,579.0,492.0,447.5,575.0,813.7,1046.8,1292.9,1397.9,1621.2,1924.7,1932.6,1955.6,1988.3,2033.5,1697.4
