DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
1/12/2009,RFC,314.0,251.2,227.3,241.4,228.7,180.2,192.9,204.6,201.5,222.7,241.6,237.9,281.3,216.8,200.9,223.2,306.1,516.4,618.5,499.0,418.3,462.2,480.2,541.1
1/13/2009,RFC,701.1,794.9,949.5,936.5,957.0,979.1,988.4,1020.9,1014.1,898.5,822.0,691.3,650.6,618.5,504.8,483.3,443.7,440.2,435.5,435.3,454.0,436.0,434.1,423.3
1/14/2009,RFC,474.7,642.6,736.2,829.3,922.7,907.9,842.9,725.3,633.8,555.3,397.2,281.5,582.9,694.6,728.1,794.3,774.1,745.5,813.4,883.4,925.2,821.0,757.6,788.6
1/15/2009,RFC,791.8,781.3,778.8,789.5,675.6,636.7,576.0,555.1,516.1,549.5,502.6,447.2,473.6,518.7,646.8,596.0,510.8,473.0,477.0,528.1,614.4,658.2,663.0,647.5
1/16/2009,RFC,648.0,640.6,647.0,623.4,554.8,482.7,383.5,270.5,303.6,286.3,256.7,276.7,293.1,308.0,343.0,400.8,443.2,535.9,633.0,789.6,908.4,972.8,939.6,875.7
1/17/2009,RFC,847.2,775.4,780.4,796.5,810.4,814.4,816.9,849.6,855.8,868.3,831.7,836.2,854.7,881.8,858.4,862.0,952.6,1016.2,1101.9,1040.9,1059.2,1074.4,983.0,985.5
1/18/2009,RFC,900.8,832.5,736.1,700.3,637.0,617.3,651.5,603.4,468.9,414.0,334.5,270.4,214.7,192.4,220.8,175.3,133.3,101.2,81.5,66.9,68.3,97.8,116.2,192.1
1/19/2009,RFC,299.6,457.0,545.4,559.3,465.3,489.3,527.7,483.1,421.7,333.3,304.7,318.7,277.4,312.3,340.8,305.9,313.6,351.7,350.5,352.7,351.8,365.9,374.4,398.4
1/20/2009,RFC,396.9,496.6,578.0,608.3,624.7,575.9,550.2,493.5,455.7,418.8,331.9,396.8,447.6,394.4,391.4,467.3,525.2,606.6,649.9,700.2,642.0,594.4,575.6,598.3
1/21/2009,RFC,594.8,573.6,526.0,589.3,748.3,890.5,933.1,962.4,986.9,1040.8,901.8,868.6,823.0,685.7,652.3,624.9,611.9,678.4,753.6,773.3,675.4,647.5,646.5,699.8
1/22/2009,RFC,731.3,743.4,746.4,790.3,778.0,651.8,605.2,570.0,541.3,554.8,585.5,574.7,507.9,501.5,531.0,567.2,573.2,636.6,796.1,1044.5,1194.7,1228.6,1217.3,1239.1
1/23/2009,RFC,1240.4,1265.2,1206.8,1111.9,1119.9,1073.3,958.5,933.2,902.7,995.6,1049.7,1107.9,1062.9,1008.5,1004.4,951.4,1006.7,1116.7,1103.4,1125.2,1273.6,1311.3,1274.2,1272.5
1/24/2009,RFC,1278.3,1208.5,1135.1,1074.0,1077.8,1067.5,1023.9,881.4,774.7,665.1,551.1,455.3,443.0,434.2,476.3,475.5,456.6,345.9,323.9,352.7,295.2,242.0,221.3,197.2
1/25/2009,RFC,225.2,180.3,167.2,194.3,160.3,152.7,127.5,131.8,87.6,70.4,47.3,31.9,48.4,51.2,49.4,46.1,52.1,29.0,32.3,50.3,46.1,51.7,57.6,49.7
1/26/2009,RFC,41.1,41.7,39.2,38.6,49.4,39.6,26.8,14.4,10.1,5.2,4.7,6.3,11.5,17.9,10.4,7.7,1.8,14.5,24.5,15.9,9.7,9.6,29.1,12.3
1/27/2009,RFC,67.9,69.1,80.1,134.5,170.1,202.8,194.3,186.2,158.9,119.8,59.3,46.6,48.2,77.6,125.9,190.4,223.7,283.5,288.8,298.3,298.2,286.7,285.3,301.3
1/28/2009,RFC,322.2,377.0,424.6,414.7,476.4,506.0,494.4,476.8,452.6,413.8,329.8,199.3,272.7,375.2,514.0,523.5,332.9,459.2,695.4,889.3,1010.8,1112.9,1148.6,1155.2
1/29/2009,RFC,1103.1,1057.3,974.0,936.2,877.5,798.2,788.0,803.0,849.8,811.9,642.6,589.8,627.2,787.5,854.2,938.9,953.3,1019.8,1080.6,1046.2,963.3,992.9,995.0,915.8
1/30/2009,RFC,846.7,765.3,758.0,870.5,960.9,918.6,893.3,837.0,732.4,665.2,554.9,527.9,486.1,491.3,467.2,459.6,454.0,469.6,489.2,530.6,573.9,645.2,694.0,744.4
1/31/2009,RFC,643.6,537.2,542.7,622.1,730.9,922.7,1056.7,1116.5,1182.2,1188.7,1140.2,1152.4,1187.4,1223.7,1198.0,1142.6,1117.1,1041.5,1132.1,1180.5,1244.4,1269.3,1190.1,1188.5
2/1/2009,RFC,1273.3,1201.2,1112.2,976.5,964.0,884.4,920.3,889.6,902.9,860.1,740.7,705.6,560.7,504.5,529.3,469.6,480.5,495.3,574.0,607.5,688.8,714.2,724.5,717.0
2/2/2009,RFC,607.5,609.4,536.4,497.4,480.5,467.2,479.8,489.7,484.2,519.3,571.4,649.5,832.6,807.3,797.1,864.1,816.3,798.3,728.0,573.4,384.7,312.4,353.2,358.6
2/3/2009,RFC,352.5,460.6,691.9,855.3,929.9,919.0,900.8,840.3,778.4,809.2,860.5,909.4,942.1,943.3,943.9,973.8,994.4,947.1,863.4,788.5,860.4,881.7,916.3,941.8
2/4/2009,RFC,983.5,967.2,970.6,907.3,896.4,897.7,897.5,876.9,828.7,674.9,564.1,558.2,518.4,508.0,512.0,519.8,514.0,485.0,458.7,492.4,460.9,390.7,387.3,389.5
2/5/2009,RFC,457.0,523.4,653.1,767.2,907.4,1051.1,1128.2,1107.9,1116.5,1079.2,1092.0,1067.8,1090.9,1025.4,1064.5,1062.7,1005.4,866.8,785.7,823.3,885.6,928.0,900.8,745.5
2/6/2009,RFC,711.3,728.1,696.4,675.1,673.6,496.7,468.6,470.3,496.7,530.3,487.0,369.4,342.5,377.0,457.6,637.8,820.7,891.9,962.2,982.2,1048.9,1104.5,1112.6,1112.4
2/7/2009,RFC,1132.5,1161.8,1171.1,1151.9,1245.1,1224.8,1192.9,1191.9,1218.7,1251.4,1224.4,1224.0,1216.0,1137.3,1035.4,944.0,869.4,907.2,1030.5,1093.5,1100.9,999.2,1018.8,1034.8
2/8/2009,RFC,1103.2,1104.8,960.4,951.4,852.6,675.8,600.6,611.1,572.6,514.3,486.4,486.0,496.9,506.0,486.5,476.6,453.9,441.0,371.1,331.1,382.2,409.1,400.6,381.5
2/9/2009,RFC,471.6,493.3,572.9,637.2,664.0,633.2,601.0,658.4,738.2,632.0,561.8,555.3,628.1,715.6,767.1,785.3,825.9,844.3,865.2,927.5,934.7,996.4,1019.8,1068.7
2/10/2009,RFC,1074.8,1058.1,1041.8,1021.3,1009.9,1013.7,1025.5,1038.1,1029.7,1008.0,981.9,949.9,921.7,921.0,884.8,808.8,706.2,693.8,700.1,834.3,885.9,877.3,847.0,849.9
2/11/2009,RFC,814.6,556.2,451.3,283.3,287.0,364.8,468.4,503.8,523.6,454.1,606.2,431.2,432.5,592.4,702.0,906.3,729.4,1068.6,1299.0,1267.9,1081.4,1127.3,1101.1,1145.7
2/12/2009,RFC,1144.7,1140.0,1037.7,989.2,957.6,854.4,811.8,906.6,926.7,891.4,963.1,1004.2,1060.8,1024.1,1047.5,1083.7,1071.7,1037.8,879.8,884.7,910.9,904.0,951.4,977.6
2/13/2009,RFC,946.4,966.2,923.7,806.1,780.1,706.8,612.7,518.9,478.9,436.7,428.5,445.2,449.7,441.2,449.4,467.4,475.0,418.2,397.5,450.0,307.1,335.8,330.1,294.1
2/14/2009,RFC,322.3,348.6,345.9,243.5,315.5,388.5,395.0,525.6,519.2,462.5,433.1,405.8,368.0,356.5,301.6,299.0,380.9,455.4,403.6,435.2,480.2,538.5,616.0,631.7
2/15/2009,RFC,596.6,602.6,492.2,415.1,394.6,369.5,369.1,345.2,368.1,359.5,341.3,292.6,230.0,236.8,283.3,354.4,343.2,314.2,320.9,316.8,271.9,256.2,244.5,274.6
2/16/2009,RFC,242.8,198.9,177.4,194.1,151.2,100.0,83.6,104.3,112.4,138.8,188.7,193.5,200.5,270.7,298.6,309.9,344.0,317.5,319.6,349.0,510.0,601.1,713.3,722.8
2/17/2009,RFC,724.2,693.8,797.7,910.1,740.0,676.4,730.3,699.9,665.7,698.0,689.4,698.8,564.0,608.2,675.7,695.4,623.0,742.6,754.7,846.8,865.5,861.5,810.4,797.2
2/18/2009,RFC,791.8,801.9,690.0,585.4,617.3,656.7,547.0,578.8,624.9,766.2,852.4,907.0,943.0,1011.8,1060.1,1042.3,1048.4,1118.7,1124.3,1178.1,1251.9,1298.6,1300.1,1317.1
2/19/2009,RFC,1279.4,1243.0,1266.7,1271.2,1227.6,1216.1,1153.1,1058.9,1005.4,1104.9,1117.5,1078.6,1030.5,1052.5,1091.9,1131.1,1185.1,1176.8,1094.8,1010.0,979.7,971.1,988.3,988.1
2/20/2009,RFC,923.1,822.5,735.1,638.7,575.9,505.9,470.7,468.3,459.8,435.7,421.6,436.2,456.3,438.4,450.2,462.8,502.4,515.8,533.4,614.6,789.1,869.6,922.9,922.9
2/21/2009,RFC,953.8,935.5,851.9,656.7,688.3,600.6,639.5,769.0,816.0,866.0,887.9,868.3,900.1,932.5,978.9,1017.4,1062.0,1138.2,1214.7,1257.7,1263.1,1258.6,1196.1,1063.4
2/22/2009,RFC,959.5,851.3,871.8,919.9,907.8,875.9,793.9,755.5,736.9,691.9,625.6,613.5,693.5,962.0,1013.4,963.5,953.6,1000.2,949.5,917.1,902.8,838.4,859.0,858.0
2/23/2009,RFC,822.4,736.2,681.8,690.8,672.7,630.8,615.9,613.2,580.3,522.6,501.4,516.1,536.8,527.2,528.6,533.0,525.2,515.4,532.2,551.5,543.6,547.7,590.3,634.5
2/24/2009,RFC,702.7,733.5,794.7,792.5,822.6,785.4,819.2,762.5,699.4,563.1,682.4,756.9,738.8,654.2,592.7,570.3,553.7,544.6,585.3,665.0,703.9,743.7,800.8,792.7
2/25/2009,RFC,734.2,761.7,805.1,769.9,786.8,733.7,635.1,597.5,579.1,654.7,639.2,564.7,598.0,578.9,669.3,610.7,505.0,360.5,317.7,312.3,303.5,325.2,316.9,380.2
2/26/2009,RFC,443.7,552.8,564.3,584.6,610.0,607.9,662.0,821.7,873.1,809.2,680.8,732.6,793.9,782.8,727.7,579.3,525.3,758.6,791.0,821.0,739.8,690.7,920.5,1042.3
2/27/2009,RFC,1103.4,1124.7,1102.3,1141.1,1117.6,1095.0,1103.1,1120.4,1085.6,1044.5,1001.9,710.5,530.9,479.4,526.6,443.2,470.8,583.9,823.5,1053.7,1079.2,1052.4,1011.6,856.9
2/28/2009,RFC,915.0,964.8,881.3,803.0,787.3,738.1,590.5,477.0,553.2,646.0,670.1,606.9,537.4,460.7,475.4,490.3,565.1,652.4,679.9,734.4,723.0,672.1,583.1,512.9
3/1/2009,RFC,417.2,453.8,506.2,582.6,607.6,623.6,589.0,674.5,710.2,694.6,648.3,632.6,648.5,669.1,677.1,753.6,739.4,799.5,889.2,820.3,761.9,774.7,880.0,851.0
3/2/2009,RFC,820.2,845.1,839.2,815.3,799.2,778.0,758.5,743.7,676.6,675.5,763.9,729.7,680.4,712.4,724.4,732.8,731.3,754.0,763.1,759.0,788.8,793.3,734.0,644.3
3/3/2009,RFC,521.3,520.2,504.6,499.0,528.9,516.5,515.4,523.1,474.7,409.9,434.1,479.9,448.3,493.0,487.9,529.8,548.5,557.5,532.2,535.0,555.1,597.6,586.5,575.1
3/4/2009,RFC,640.7,543.5,517.8,523.6,570.6,655.5,704.9,675.1,542.0,509.7,515.6,457.0,383.6,345.2,345.7,379.8,425.2,476.0,637.6,792.3,874.5,913.5,908.5,875.9
3/5/2009,RFC,898.9,905.4,898.6,896.4,889.6,889.6,922.5,896.6,910.1,862.2,869.8,872.7,876.1,871.0,890.9,924.2,967.5,991.5,1094.5,1162.2,1201.8,1200.0,1127.3,1118.7
3/6/2009,RFC,1068.8,1119.6,1243.3,1245.2,1192.7,1228.3,1099.5,993.6,894.4,637.1,489.2,386.4,359.2,364.2,342.8,249.0,319.4,424.2,514.1,605.3,586.0,648.7,728.5,785.2
3/7/2009,RFC,835.8,868.1,946.0,789.3,735.1,647.7,492.4,574.5,507.1,465.8,697.9,745.9,501.5,293.6,482.4,647.2,675.1,692.5,577.6,580.1,744.8,797.0,905.6,955.6
3/8/2009,RFC,1168.7,1078.1,,1056.4,873.4,916.4,861.3,739.9,581.3,604.1,668.7,834.2,845.7,673.5,468.3,511.2,514.1,659.0,848.1,859.8,831.5,868.9,868.0,915.8
3/9/2009,RFC,924.6,904.4,776.2,634.7,631.1,568.3,545.2,516.4,545.2,543.9,600.9,688.5,696.8,757.1,795.6,837.3,800.8,726.3,657.4,565.1,664.0,644.8,729.0,737.4
3/10/2009,RFC,596.6,530.2,418.8,581.7,630.0,613.8,490.7,482.0,521.4,582.4,501.9,568.3,647.2,852.6,963.7,961.9,960.6,925.0,913.0,874.8,1135.9,1181.9,1212.6,1213.1
3/11/2009,RFC,1392.1,1361.1,1351.0,1387.9,1461.4,1490.3,1501.8,1500.7,1478.4,1379.4,1231.2,1149.6,1148.3,1202.4,1225.3,1325.4,1422.2,1482.0,1496.2,1455.5,1427.2,1407.1,1471.6,1420.5
3/12/2009,RFC,1311.2,1123.5,973.1,827.4,747.0,721.3,670.5,636.9,644.0,585.0,409.2,287.5,236.0,199.4,119.3,76.6,51.9,84.4,90.7,65.1,55.8,72.3,88.3,113.1
3/13/2009,RFC,119.7,123.3,141.6,135.7,104.3,92.9,97.7,105.0,170.1,139.8,155.8,150.4,110.5,88.4,80.3,55.6,43.6,33.2,26.3,33.7,56.1,58.3,53.6,50.5
3/14/2009,RFC,50.4,63.3,98.5,126.6,123.1,78.6,49.8,44.3,55.8,65.1,67.0,71.3,92.6,97.2,105.6,78.4,54.7,77.8,79.5,86.0,108.4,145.1,222.5,246.2
3/15/2009,RFC,319.9,270.1,269.5,295.0,253.3,177.4,116.5,56.8,39.0,22.0,20.6,23.7,60.4,102.8,89.0,58.4,64.3,72.2,110.3,130.5,187.8,258.1,331.2,427.5
3/16/2009,RFC,537.0,478.4,453.9,360.6,275.5,189.0,130.9,92.2,83.9,76.1,74.4,104.0,95.4,84.8,78.2,80.4,103.3,133.4,130.5,137.3,142.6,185.4,306.0,374.5
3/17/2009,RFC,387.5,427.9,561.9,646.9,730.5,782.6,815.0,834.3,892.3,827.6,612.5,642.5,818.9,955.7,995.5,1050.3,1068.8,1068.9,1071.7,1013.2,1075.1,1148.8,1197.8,1128.7
3/18/2009,RFC,1036.2,1054.4,1118.2,1063.4,979.1,1125.9,1047.9,889.3,751.1,530.7,484.3,613.4,615.7,596.1,646.8,870.4,784.8,759.6,648.6,418.6,439.6,410.4,651.9,739.4
3/19/2009,RFC,785.3,861.7,894.1,953.1,978.2,913.1,833.0,700.3,605.7,544.5,482.1,378.1,371.2,435.4,589.5,757.7,927.9,987.0,928.0,773.7,700.1,711.2,660.9,576.6
3/20/2009,RFC,505.0,460.6,404.9,333.3,296.8,303.6,241.9,257.1,243.7,213.0,204.5,197.1,205.1,144.5,138.3,150.7,167.5,157.4,151.9,168.1,259.1,385.4,436.8,396.8
3/21/2009,RFC,223.5,153.2,188.7,294.8,332.4,350.6,507.0,455.0,407.9,362.4,357.4,382.3,308.7,181.5,99.8,61.5,42.9,44.2,47.9,63.8,134.4,258.7,376.8,420.7
3/22/2009,RFC,424.4,462.3,499.3,418.7,414.3,434.2,367.2,335.8,279.5,278.5,230.8,214.5,405.5,522.9,565.0,613.2,667.2,686.8,686.0,626.2,779.1,788.7,881.3,936.5
3/23/2009,RFC,1061.1,1101.3,1096.0,1065.0,1061.2,1048.5,1013.2,1073.2,1122.7,1100.7,1109.0,1115.2,1163.7,1195.9,1244.6,1315.1,1387.6,1435.4,1409.0,1384.1,1371.3,1345.1,1096.1,1053.1
3/24/2009,RFC,1137.5,1258.0,1295.6,1287.3,1286.5,1314.8,1304.3,1310.2,1307.5,1278.3,1272.2,1253.7,1244.4,1203.2,1091.7,945.7,1073.6,1180.1,1229.5,1241.7,1276.5,1326.0,1363.4,1338.6
3/25/2009,RFC,1136.2,1019.2,843.4,654.5,599.6,675.0,679.2,701.5,748.1,674.1,863.5,1014.0,1025.6,1068.2,1070.1,1062.0,1142.0,1062.3,928.1,700.4,446.9,375.6,335.1,273.4
3/26/2009,RFC,263.4,262.0,269.4,275.2,266.2,284.6,271.2,360.7,247.2,147.7,134.0,181.2,189.9,252.1,277.6,320.5,321.2,324.5,294.1,222.7,218.7,176.7,213.0,222.4
3/27/2009,RFC,245.6,417.0,421.4,399.4,443.2,502.9,476.5,475.7,442.8,451.1,497.2,463.5,384.0,320.2,332.2,431.1,376.0,382.4,459.8,611.6,683.7,777.1,853.8,842.9
3/28/2009,RFC,902.1,984.7,1042.6,1007.8,960.5,940.8,1011.8,1001.6,1088.8,1177.0,1152.9,1167.2,1111.3,1091.9,1154.3,1317.4,1316.7,1454.1,1478.0,1437.4,1403.9,1464.6,1490.6,1491.9
3/29/2009,RFC,1467.5,1257.1,1173.7,963.0,1023.6,1000.3,997.0,992.2,985.5,1018.2,1172.1,1309.5,1368.8,1384.9,1483.5,1504.9,1435.9,1425.7,1393.8,1273.3,1148.7,1178.0,1155.7,1054.8
3/30/2009,RFC,872.7,772.5,676.6,547.1,502.4,439.4,380.4,413.1,478.2,483.3,519.9,661.5,770.5,830.1,861.9,909.8,1104.4,1218.0,1322.6,1348.1,1385.5,1376.1,1431.9,1430.0
3/31/2009,RFC,1358.9,1267.6,1181.5,1155.0,1019.1,970.4,1016.3,1094.8,1132.9,1185.2,1140.3,1155.6,1187.6,1222.3,1265.5,1267.5,1310.7,1438.8,1536.4,1577.2,1542.1,1543.8,1518.7,1369.9
4/1/2009,RFC,1260.9,1335.3,1418.3,1448.7,1424.6,1538.0,1590.7,1483.2,1469.2,1514.0,1523.0,1371.4,1347.0,1328.5,1281.3,1247.7,1247.9,1151.2,896.0,597.9,430.9,503.7,400.9,464.2
4/2/2009,RFC,331.4,133.2,106.1,166.6,245.3,391.2,564.3,807.3,778.6,793.1,745.1,669.3,704.3,534.4,484.9,584.2,884.0,965.7,1071.5,1352.9,1504.3,1492.9,1594.8,1590.8
4/3/2009,RFC,1540.1,1562.5,1697.5,1701.5,1670.5,1650.5,1645.7,1647.2,1538.5,1500.8,1399.7,1372.9,1394.5,1438.6,1386.3,1211.1,1241.5,1109.3,1093.1,923.7,726.7,749.4,796.4,818.7
4/4/2009,RFC,793.1,774.6,713.0,652.3,658.4,644.2,612.0,601.1,620.1,537.9,513.8,543.8,536.1,534.6,564.9,558.2,644.5,827.1,1081.7,1281.3,1347.1,1461.3,1516.9,1396.5
4/5/2009,RFC,1324.9,1335.9,1349.9,1356.5,1279.9,1325.7,1209.5,1095.5,1118.6,1026.5,939.0,847.4,766.8,632.7,715.9,667.1,828.0,860.3,1125.0,1207.7,1177.7,1433.5,1494.0,1491.5
4/6/2009,RFC,1398.6,1419.4,1391.6,1423.6,1513.9,1534.0,1485.1,1431.8,1328.1,1418.0,1388.6,1358.5,1330.8,1356.0,1363.6,1401.0,1249.6,1132.5,1132.5,1094.8,976.5,1034.8,1000.5,1176.1
4/7/2009,RFC,1284.0,1306.0,1262.8,1214.7,1162.8,1140.5,1147.7,1337.0,1349.0,1318.6,1357.4,1447.8,1573.0,1541.6,1560.1,1576.4,1604.3,1608.5,1534.8,1370.4,1192.9,1227.7,1307.1,1336.1
4/8/2009,RFC,1315.0,1210.9,1120.4,1002.4,845.9,762.7,710.7,646.5,517.3,442.4,409.4,447.2,596.2,738.2,788.1,863.1,940.8,960.3,879.1,638.5,468.0,496.5,478.5,493.2
4/9/2009,RFC,438.3,469.9,519.5,541.6,455.9,333.3,232.5,178.2,109.1,85.4,147.2,169.5,148.1,146.9,142.0,165.3,172.8,159.3,130.0,80.1,77.7,148.6,216.5,329.7
4/10/2009,RFC,588.6,688.6,768.2,824.3,931.2,1049.0,1092.1,1102.8,1120.3,1036.5,977.2,1116.5,1169.0,1222.6,1229.4,1233.3,1189.5,1191.4,1131.9,986.3,925.8,920.0,882.8,888.5
4/11/2009,RFC,842.8,748.6,729.1,676.4,639.0,606.3,657.8,719.5,724.4,476.4,414.4,434.5,488.5,590.5,596.4,602.9,660.2,669.7,725.4,839.4,1010.4,1170.1,1163.7,1024.3
4/12/2009,RFC,862.5,824.1,794.9,731.6,786.9,840.5,827.5,782.1,689.7,596.0,572.9,746.1,985.9,992.1,1096.9,1151.6,1219.2,1179.2,1116.0,1153.9,1291.9,1361.4,1343.9,1258.6
4/13/2009,RFC,1182.9,1117.1,1120.1,1083.5,1079.2,1132.1,1229.6,1299.0,1309.4,1297.3,1249.5,1208.8,1179.7,1118.3,1021.2,858.7,733.2,592.1,486.4,448.1,407.0,340.0,329.0,327.1
4/14/2009,RFC,333.0,314.9,273.7,306.1,346.0,380.7,383.5,477.0,506.9,532.2,600.2,616.2,643.2,703.9,828.4,853.7,726.6,606.9,583.7,514.8,377.7,402.2,444.0,427.8
4/15/2009,RFC,424.7,446.2,441.7,535.6,488.6,525.7,538.1,637.4,615.2,475.9,491.3,525.8,485.7,489.7,479.0,493.6,509.7,469.0,472.7,305.4,252.9,252.8,233.2,200.9
4/16/2009,RFC,172.7,189.9,234.7,250.3,242.6,263.3,298.4,268.3,216.3,121.7,34.9,58.8,100.3,177.6,224.6,220.1,224.5,246.0,308.1,342.4,412.0,548.3,641.6,603.2
4/17/2009,RFC,530.4,543.1,555.5,494.4,427.6,399.8,371.1,351.3,366.3,241.3,125.8,138.0,119.8,132.2,180.2,235.4,274.9,271.6,266.3,231.8,275.0,356.0,389.1,436.0
4/18/2009,RFC,481.8,553.4,542.0,477.9,440.8,362.0,395.9,389.8,356.7,330.8,298.4,262.3,231.6,253.6,260.6,260.0,288.5,302.0,276.8,225.8,243.1,284.7,366.7,310.7
4/19/2009,RFC,218.7,125.0,134.7,164.1,162.6,201.4,123.7,157.1,228.4,210.7,194.4,181.3,177.5,162.0,147.6,129.7,142.3,231.2,393.5,530.5,804.8,1033.1,1045.7,1183.0
4/20/2009,RFC,1294.0,1333.2,1302.9,1387.1,1386.3,1460.0,1505.7,1525.3,1562.1,1583.5,1541.5,1534.3,1525.2,1491.3,1469.8,1464.8,1359.2,1331.5,1342.7,1414.4,1195.5,1129.8,1220.5,1175.5
4/21/2009,RFC,1141.0,1083.6,980.8,868.8,869.1,902.1,826.4,753.1,875.7,1025.7,1128.8,1211.1,1294.0,1349.5,1301.5,1274.8,1439.5,1254.1,1085.5,938.6,714.2,635.9,591.8,475.7
4/22/2009,RFC,615.8,566.8,676.2,762.6,856.6,814.1,814.5,967.5,970.5,800.2,755.6,777.8,958.8,1215.3,1387.4,1437.7,1403.9,1428.4,1307.5,939.3,620.0,494.6,530.1,571.8
4/23/2009,RFC,684.9,873.5,971.8,993.2,1005.6,1098.5,1275.4,1315.7,1345.7,1290.2,1298.0,1387.7,1408.0,1402.5,1405.5,1318.8,1326.3,1321.7,1363.9,1377.8,1242.0,1189.0,1203.8,1227.6
4/24/2009,RFC,1125.4,1025.2,958.1,899.3,854.4,878.9,910.1,1008.6,1063.4,1103.5,1198.2,1232.6,1282.2,1192.0,1346.5,1379.8,1409.8,1428.2,1424.2,1411.0,1356.9,1446.3,1475.6,1498.7
4/25/2009,RFC,1505.5,1432.7,1510.5,1466.6,1480.6,1524.2,1565.0,1556.4,1520.4,1434.1,1432.9,1550.5,1548.3,1442.2,1307.1,1178.9,1095.1,1014.7,958.4,893.5,862.8,905.2,1001.6,1069.4
4/26/2009,RFC,1002.1,945.2,946.1,752.4,618.9,593.4,678.6,650.9,683.1,872.9,1003.3,1134.4,1263.7,1209.3,1201.4,1159.0,1096.6,1107.5,1096.3,1078.8,1072.3,1048.9,1040.7,1145.1
4/27/2009,RFC,1214.7,1245.3,1284.4,1344.5,1384.0,1373.1,1298.7,1347.2,1367.2,1254.7,864.0,768.5,869.1,887.0,910.0,717.5,552.1,815.3,833.2,839.6,808.9,733.3,694.5,806.7
4/28/2009,RFC,633.1,373.1,525.1,549.3,681.7,833.1,927.5,1243.3,1321.0,1225.9,1008.8,772.8,603.1,537.3,577.1,595.1,575.3,626.4,684.3,769.6,761.9,718.8,600.1,550.4
4/29/2009,RFC,480.6,359.9,426.9,369.6,470.9,383.5,393.5,410.6,357.6,319.5,274.9,252.2,225.8,200.4,193.5,240.1,260.1,281.6,384.3,518.0,546.7,697.0,757.3,847.1
4/30/2009,RFC,837.4,784.6,750.8,719.4,606.9,588.6,741.2,947.7,951.5,947.4,890.3,965.4,1113.6,1138.9,1167.4,1102.2,985.4,877.1,755.6,538.7,426.2,438.9,535.9,645.3
5/1/2009,RFC,627.7,839.9,899.5,908.6,850.5,846.5,797.5,744.0,769.5,760.4,636.0,550.2,539.5,547.1,577.1,536.2,495.6,421.6,530.5,592.1,558.9,440.2,378.5,423.2
5/2/2009,RFC,467.0,407.5,350.6,383.1,316.4,289.0,334.4,328.1,266.6,139.8,119.1,161.6,228.4,279.4,336.0,342.2,359.0,334.2,263.0,176.1,88.2,51.6,45.7,60.6
